,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
1158,39153,12.9,55531,5.0,61.8,34.92
1159,39155,15.4,46340,7.2,80.4,58.39
1160,39157,12.8,51408,5.0,64.5,21.67
1161,39159,5.2,86609,3.7,57.6,17.62
1162,39165,4.7,85532,4.1,54.9,35.39
1163,39167,14.6,46417,6.2,102.7,16.55
1164,39169,12.9,56172,3.9,47.8,14.65
1165,39173,10.8,61774,4.4,43.2,10.73
1166,40027,11.6,61364,3.5,74.7,6.08
1167,40109,15.9,51389,4.0,96.5,8.38
1168,40143,14.4,52579,4.3,113.2,12.22
1169,40145,10.0,59466,4.4,58.9,15.26
1170,41005,8.3,79404,3.7,64.4,5.82
1171,41017,9.7,65506,4.2,74.7,6.42
1172,41029,14.3,51364,4.7,92.9,5.06
1173,41033,17.8,43492,5.4,105.5,18.53
1174,41039,16.6,50711,4.4,88.1,11.74
1175,41047,15.2,56148,4.3,58.9,7.03
1176,41051,14.4,63587,3.6,43.2,13.0
1177,41067,8.0,80845,3.5,44.3,5.09
1178,42003,11.2,58547,4.7,57.6,54.86
1179,42007,11.1,54739,5.5,61.1,30.1
1180,42011,11.7,61022,4.6,49.1,20.58
1181,42013,14.5,46072,4.8,88.8,13.77
1182,42017,6.1,84784,4.2,56.5,17.19
1183,42019,8.4,68709,4.6,57.0,42.76
1184,42021,15.0,46007,6.0,83.9,16.53
1185,42025,12.5,51395,5.5,58.7,15.66
1186,42027,17.2,56366,3.7,40.7,6.15
1187,42029,6.3,96803,3.6,43.5,12.13
1188,42039,14.6,49044,5.5,69.1,19.73
1189,42041,7.3,69222,3.8,55.8,14.0
1190,42043,12.1,61229,4.5,52.3,9.79
1191,42045,9.8,73637,4.5,57.5,27.27
1192,42049,15.7,50419,5.7,63.9,33.51
1193,42051,17.9,42892,6.9,107.0,28.9
1194,42055,9.7,60077,4.4,59.0,12.97
1195,42061,14.9,49655,6.0,49.9,26.38
1196,42063,14.7,46084,5.8,61.4,17.66
1197,42069,14.3,49082,5.1,97.3,31.32
1198,42071,9.9,63402,3.8,45.4,8.66
1199,42073,13.3,48666,6.0,76.9,53.98
1200,42075,10.8,57389,4.1,48.1,7.87
1201,42077,12.4,60706,5.0,39.3,11.46
1202,42079,13.8,50982,5.9,70.8,11.34
1203,42085,12.4,46851,5.4,91.1,17.9
1204,42089,9.3,61296,5.8,65.3,13.69
1205,42091,5.8,87338,3.8,50.7,17.67
1206,42095,10.0,65872,4.9,54.5,28.02
1207,42097,14.3,45352,5.6,82.4,23.91
1208,42101,25.3,40193,6.2,55.0,2.66
1209,42103,9.1,67317,5.9,40.2,28.73
1210,42107,12.1,49360,5.8,67.3,9.12
1211,42111,12.6,47950,6.0,60.9,17.45
1212,42125,9.4,60332,5.2,58.0,48.72
1213,42127,12.9,49985,5.1,55.6,25.39
1214,42129,9.9,60308,5.2,62.3,5.96
1215,42131,11.9,55820,5.3,66.1,36.6
1216,42133,9.4,63493,4.3,51.6,15.69
1217,44003,8.5,72765,4.1,62.3,22.59
1218,44005,9.0,77186,3.9,50.4,27.56
1219,44007,14.7,55848,4.7,48.4,28.4
1220,44009,8.9,78599,4.0,56.2,19.82
1221,45003,14.8,51583,4.1,77.7,21.41
1222,45007,14.4,48846,3.9,83.9,12.07
1223,45013,10.7,60319,4.1,59.7,10.7
1224,45015,11.7,57399,3.8,54.0,15.6
1225,45019,13.3,60144,3.5,66.1,16.94
1226,45035,10.0,63269,3.9,90.4,12.14
1227,45041,18.6,43727,4.5,121.9,18.04
1228,45043,17.1,48373,5.6,78.1,16.23
1229,45045,12.4,56311,3.7,79.2,13.81
1230,45047,18.3,42740,4.5,101.5,19.9
1231,45051,16.1,45979,5.0,97.1,20.7
1232,45057,13.6,57667,4.7,72.9,28.09
1233,45063,11.7,60329,3.6,82.1,12.73
1234,45073,16.0,51087,4.4,107.5,24.59
1235,45077,15.3,48133,4.1,93.9,17.01
1236,45079,16.9,52187,4.3,58.5,15.79
1237,45083,13.7,51035,4.0,93.0,16.29
1238,45091,11.2,62620,4.0,62.9,16.89
1239,47001,15.3,48679,4.0,126.2,44.59
1240,47009,12.1,51391,3.5,80.2,22.32
1241,47011,16.9,48663,3.7,113.7,13.26
1242,47019,20.7,39725,4.6,98.8,28.32
1243,47021,11.0,59103,3.1,93.1,59.51
1244,47031,14.9,48188,3.7,156.4,21.8
1245,47037,14.6,58264,2.8,73.7,26.04
1246,47059,17.7,40145,4.6,107.9,24.71
1247,47065,12.5,52096,3.7,109.2,16.32
1248,47093,13.9,55299,3.2,84.7,41.57
1249,47105,12.6,57641,3.7,91.5,34.51
1250,47113,17.5,46424,4.0,114.7,12.29
1251,47119,10.4,56999,3.3,114.7,13.02
1252,47125,12.8,57431,4.1,77.3,10.49
1253,47141,19.0,42437,3.8,125.5,12.87
1254,47145,15.2,48391,4.4,128.7,30.17
1255,47147,11.6,59771,3.4,116.0,21.37
1256,47149,10.1,68082,2.9,82.2,15.13
1257,47155,12.6,48482,4.0,99.5,24.58
1258,47157,18.9,49563,4.4,65.5,16.22
1259,47163,15.7,45224,4.1,145.0,18.45
1260,47165,8.8,65174,3.0,82.8,15.26
1261,47179,14.9,43194,3.8,94.5,17.21
1262,47187,3.9,111427,2.7,50.8,10.61
1263,47189,8.4,70674,3.0,79.2,17.59
1264,48027,13.8,52164,4.3,49.3,5.46
1265,48029,15.6,54163,3.5,50.9,4.85
1266,48039,9.0,80840,5.3,58.8,4.14
1267,48085,5.9,95394,3.5,50.9,3.4
1268,48113,14.8,56732,3.9,46.1,6.3
1269,48121,7.1,86462,3.3,53.8,5.02
1270,48135,13.5,54422,4.1,68.7,7.0
1271,48141,21.0,44120,4.6,34.7,5.95
1272,48157,8.0,91661,4.6,35.8,2.88
1273,48167,12.0,69674,5.3,70.5,8.36
1274,48201,15.9,58664,5.1,42.4,6.04
1275,48251,10.4,61813,3.8,85.2,7.17
1276,48303,18.9,47460,3.2,79.1,5.9
1277,48339,8.9,77149,4.4,55.7,10.33
1278,48355,16.1,51910,5.4,71.6,9.69
1279,48361,13.7,57257,6.9,95.8,11.76
1280,48381,8.8,63077,2.8,69.5,7.44
1281,48439,11.6,65021,3.7,61.0,5.16
1282,48453,11.5,72785,3.1,45.6,7.74
1283,48479,27.3,41979,4.2,24.9,9.1
1284,48491,6.1,82131,3.3,56.9,2.74
1285,49011,5.4,80433,3.1,62.5,9.21
1286,49035,9.2,71396,3.1,63.2,14.44
1287,49045,6.8,72198,3.6,64.0,16.31
1288,49049,10.5,70461,2.9,52.9,12.53
1289,49053,11.2,55518,3.5,79.7,16.3
1290,49057,10.8,62937,3.7,75.9,13.9
1291,50007,10.8,65851,2.2,42.7,17.86
1292,50011,8.9,60670,3.0,79.1,20.4
1293,50021,10.8,53492,3.5,65.6,16.92
1294,50023,9.4,62203,2.9,52.0,18.87
1295,50025,11.6,47827,3.1,60.1,37.32
1296,50027,9.9,58403,2.5,30.9,19.96
1297,51013,5.7,114705,2.5,20.1,6.38
1298,51015,8.9,58368,3.4,15.9,15.97
1299,51019,9.0,65172,3.9,37.0,12.82
1300,51041,6.7,80573,3.6,56.3,18.92
1301,51047,9.9,69318,3.6,53.3,42.9
1302,51059,6.7,117989,3.0,24.9,9.14
1303,51061,5.7,96835,3.3,61.7,23.03
1304,51069,6.7,72139,3.2,50.4,18.5
1305,51085,5.4,89723,3.3,73.7,19.83
1306,51087,9.5,67434,3.7,56.6,17.99
1307,51089,16.2,41206,4.6,63.4,19.52
1308,51099,6.8,86878,3.7,44.3,37.97
1309,51107,3.0,136191,3.0,31.1,6.28
1310,51121,23.0,54297,3.8,53.2,11.16
1311,51153,6.1,100431,3.4,32.2,12.74
1312,51161,7.3,65171,3.4,74.9,20.27
1313,51171,9.5,56733,3.4,53.4,23.13
1314,51177,6.9,85743,3.7,54.5,15.03
1315,51179,4.6,111184,3.6,41.3,11.59
1316,51185,18.1,38855,5.6,153.3,24.33
1317,51187,9.3,63785,3.7,77.5,35.39
1318,51195,23.3,37460,6.4,159.0,33.69
1319,51510,10.1,99959,2.8,27.2,7.5
1320,51550,9.3,75529,3.8,54.2,15.39
1321,51650,15.5,52894,5.0,60.9,11.88
1322,51670,19.9,40209,6.1,150.8,48.63
1323,51700,17.2,49635,4.6,49.8,14.49
1324,51710,20.9,48218,4.6,53.9,20.84
1325,51730,21.8,36038,7.3,130.4,34.65
1326,51740,18.5,48532,5.4,83.8,21.15
1327,51760,24.0,46073,4.3,41.9,30.39
1328,51770,19.3,43135,4.1,86.2,39.06
1329,51810,8.3,72126,3.5,52.1,12.43
1330,53005,12.0,64717,5.5,89.8,10.09
1331,53011,10.2,74243,5.1,54.2,8.01
1332,53015,16.4,50617,6.1,76.6,12.16
1333,53027,18.3,47619,7.1,90.4,20.63
1334,53029,9.2,63529,5.2,39.1,14.43
1335,53033,9.3,89519,3.6,41.9,10.92
1336,53035,8.3,72795,4.9,56.8,6.76
1337,53053,10.2,69027,5.3,57.2,11.41
1338,53057,11.3,65505,5.5,71.8,9.55
1339,53061,7.3,82405,4.0,60.9,12.1
1340,53063,14.1,53438,5.4,76.6,5.93
1341,53067,10.5,71370,4.9,54.8,5.7
1342,53071,13.6,54243,4.9,74.4,18.16
1343,53073,13.0,61026,5.0,63.1,6.32
1344,53077,18.1,47573,6.8,60.4,8.79
1345,54003,11.8,59071,3.6,82.6,73.09
1346,54005,21.4,38584,6.4,106.7,49.22
1347,54011,26.1,38191,4.5,106.8,137.96
1348,54019,22.3,38063,6.4,60.9,62.04
1349,54027,16.9,47606,3.9,64.1,46.87
1350,54029,14.9,44623,6.0,117.8,40.75
1351,54033,16.8,51711,4.8,88.4,23.59
1352,54037,10.4,70203,3.1,77.1,39.05
1353,54039,18.1,43598,5.1,94.9,52.92
1354,54043,25.7,36055,6.8,41.5,81.63
1355,54045,29.2,34925,7.4,170.7,91.12
1356,54053,20.2,40314,6.7,68.8,52.24
1357,54055,21.0,36160,5.8,101.7,41.84
1358,54059,31.0,30880,8.6,74.5,58.03
1359,54061,17.3,50621,3.7,46.5,27.61
1360,54065,13.0,44448,3.9,68.6,73.5
1361,54069,12.7,47818,4.7,67.4,33.31
1362,54079,10.4,59815,4.7,78.2,49.3
1363,54081,19.9,41286,5.3,78.9,65.31
1364,54099,20.4,39355,5.8,61.6,117.05
1365,54107,18.2,44742,5.5,91.3,16.45
1366,55009,9.7,61240,2.9,55.8,10.68
1367,55021,7.6,65931,3.0,81.4,17.47
1368,55025,11.3,72385,2.4,43.9,16.41
1369,55027,8.6,57862,2.9,37.1,17.09
1370,55055,8.5,58759,3.2,54.6,21.22
1371,55059,11.4,61312,3.9,53.4,24.33
1372,55063,12.0,57145,2.9,57.9,16.06
1373,55073,10.0,59302,2.9,42.4,10.31
1374,55079,19.1,47795,4.0,64.2,30.98
1375,55087,7.1,65945,3.0,50.3,9.14
1376,55089,4.9,85098,2.7,54.0,11.31
1377,55101,10.9,61118,4.0,64.8,20.91
1378,55105,12.1,55905,3.7,64.4,22.8
1379,55117,7.8,59231,2.8,54.6,15.61
1380,55127,10.6,60675,3.3,51.4,12.61
1381,55131,5.3,76551,2.8,54.9,14.06
1382,55133,4.8,82627,2.9,58.2,15.48
1383,55139,11.1,57529,3.0,48.5,12.91
1384,56021,9.7,61658,3.7,64.5,10.17
