,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
463,22103,11.1,67926.0,4.3,92.0,23.8,5.0
464,22117,23.1,37792.0,5.8,125.8,57.9,5.0
465,23001,12.4,48446.0,3.2,58.9,16.72,5.0
466,23005,8.1,70661.0,2.6,44.3,27.35,5.0
467,23011,12.4,52265.0,3.3,83.9,40.22,5.0
468,23019,14.3,49836.0,3.8,60.0,32.25,5.0
469,23025,15.9,42426.0,5.0,61.9,33.58,5.0
470,23029,21.1,37943.0,5.1,58.5,44.31,5.0
471,23031,7.8,66025.0,3.0,52.9,37.22,5.0
472,24001,17.0,42564.0,5.9,109.9,13.96,5.0
473,24003,6.1,96133.0,3.6,61.4,10.82,5.0
474,24005,8.3,73309.0,4.4,63.5,10.57,5.0
475,24013,5.0,92890.0,3.5,64.5,12.52,5.0
476,24015,9.7,72259.0,4.9,64.1,16.55,5.0
477,24017,7.5,94478.0,4.1,71.3,10.64,5.0
478,24021,6.7,91727.0,3.7,61.4,7.54,5.0
479,24025,7.1,80922.0,4.0,64.6,9.12,5.0
480,24027,5.9,111576.0,3.2,31.5,3.43,5.0
481,24031,7.0,102944.0,3.4,29.9,3.4,5.0
482,24033,8.6,80858.0,4.3,34.2,5.26,5.0
483,24037,8.5,82433.0,4.1,56.9,8.88,5.0
484,24043,13.3,59828.0,4.8,100.2,13.28,5.0
485,24045,15.0,52341.0,5.9,66.3,12.63,5.0
486,24510,22.1,46762.0,6.3,48.5,19.46,5.0
487,25001,7.6,70576.0,4.7,50.9,30.45,5.0
488,25003,10.6,56063.0,4.4,51.8,21.38,5.0
489,25005,11.1,67085.0,4.8,62.1,42.57,5.0
490,25009,10.2,75309.0,3.8,39.4,36.3,5.0
491,25013,17.1,51850.0,5.1,57.7,23.2,5.0
492,25015,10.2,67774.0,3.5,48.8,16.68,5.0
493,25017,8.0,97851.0,3.1,28.8,19.96,5.0
494,25021,6.7,100710.0,3.4,35.6,22.28,5.0
495,25023,7.3,86026.0,4.0,45.6,36.69,5.0
496,25025,17.9,65999.0,3.4,26.8,29.7,5.0
497,25027,10.4,70222.0,3.9,43.9,28.45,5.0
498,26021,17.3,48924.0,4.8,84.4,13.61,5.0
499,26025,19.1,46113.0,4.9,101.4,31.31,5.0
500,26045,8.7,64318.0,4.1,85.7,11.92,5.0
501,26049,18.3,46457.0,5.6,102.0,31.42,5.0
502,26055,9.3,59674.0,4.2,96.2,19.61,5.0
503,26065,19.8,51186.0,4.3,63.7,21.37,5.0
504,26077,14.0,56199.0,4.0,63.3,15.21,5.0
505,26081,10.4,61146.0,3.4,67.7,15.57,5.0
506,26087,8.7,57621.0,5.5,68.0,13.61,5.0
507,26091,10.4,56416.0,4.7,81.7,10.14,5.0
508,26093,5.3,82076.0,3.4,52.8,20.04,5.0
509,26099,11.2,60475.0,4.4,86.3,34.2,5.0
510,26115,11.7,61121.0,4.7,78.4,31.41,5.0
511,26117,14.9,46664.0,4.9,103.2,17.31,5.0
512,26121,15.2,48885.0,5.3,111.4,17.85,5.0
513,26125,7.8,77558.0,3.5,64.0,4.24,5.0
514,26139,8.2,68816.0,3.2,52.8,13.97,5.0
515,26147,12.4,56671.0,5.1,87.7,27.61,5.0
516,26155,11.1,53055.0,5.1,84.8,27.76,5.0
517,26159,12.8,52114.0,5.6,94.1,23.89,5.0
518,26161,12.9,70509.0,3.5,38.4,16.59,5.0
519,26163,22.6,45182.0,5.6,77.4,36.1,5.0
520,27003,5.4,79097.0,3.3,44.9,8.82,5.0
521,27037,5.8,81004.0,3.0,43.0,6.4,5.0
522,27053,10.5,74568.0,3.0,33.5,11.74,5.0
523,27123,14.0,61924.0,3.2,36.0,7.85,5.0
524,27137,14.5,53013.0,4.6,54.4,11.5,5.0
525,27163,4.2,92582.0,3.0,47.8,5.85,5.0
526,28033,8.7,66125.0,3.8,90.7,16.22,5.0
527,28047,19.7,46709.0,4.9,108.2,14.63,5.0
528,28049,20.2,44076.0,4.8,62.2,7.52,5.0
529,28059,14.5,49699.0,5.9,86.4,8.44,5.0
530,28109,17.2,47757.0,5.3,113.5,25.33,5.0
531,28121,9.3,65504.0,3.6,92.6,7.23,5.0
532,29019,15.1,52179.0,2.6,40.9,8.98,5.0
533,29043,9.9,58931.0,3.1,65.7,11.71,5.0
534,29047,7.4,67666.0,3.6,78.0,6.18,5.0
535,29071,10.4,55937.0,3.6,88.1,21.29,5.0
536,29077,16.2,45608.0,3.1,97.7,18.63,5.0
537,29095,13.8,52585.0,4.4,68.6,7.87,5.0
538,29099,10.7,62334.0,3.6,72.8,32.17,5.0
539,29113,9.8,67986.0,3.6,66.5,21.36,5.0
540,29161,18.4,41330.0,3.7,80.8,22.35,5.0
541,29183,5.3,81827.0,2.9,67.2,19.72,5.0
542,29189,10.0,64926.0,3.4,63.4,24.48,5.0
543,29510,21.4,40876.0,4.4,47.9,61.56,5.0
544,31055,11.4,61706.0,3.1,57.8,5.34,5.0
545,32003,14.0,57217.0,5.3,70.6,12.66,5.0
546,32019,10.8,54588.0,5.9,83.3,22.17,5.0
547,32031,11.1,61506.0,4.2,73.2,15.85,5.0
548,32510,11.0,55228.0,5.1,115.8,23.75,5.0
549,33001,8.3,63902.0,2.7,57.1,37.84,5.0
550,33003,9.3,58005.0,2.7,65.1,33.29,5.0
551,33005,9.4,60844.0,2.6,53.4,28.96,5.0
552,33007,11.7,43836.0,3.5,58.0,34.77,5.0
553,33009,9.4,63322.0,2.2,55.3,19.02,5.0
554,33011,7.9,78171.0,2.9,44.0,39.05,5.0
555,33013,7.3,70408.0,2.4,60.0,22.12,5.0
556,33015,5.1,89049.0,2.9,52.9,27.74,5.0
557,33017,9.4,68864.0,2.4,64.8,36.54,5.0
558,34001,14.4,59309.0,7.2,63.8,45.2,5.0
559,34003,6.6,93805.0,3.9,36.0,12.86,5.0
560,34005,6.5,86777.0,4.1,58.7,27.2,5.0
561,34007,11.7,65817.0,5.1,71.3,2.74,5.0
562,34009,10.4,64450.0,9.2,74.9,48.1,5.0
563,34011,18.4,51786.0,7.0,77.9,46.55,5.0
564,34013,15.7,60284.0,5.7,33.0,30.56,5.0
565,34015,6.7,84639.0,4.7,67.8,5.48,5.0
566,34017,14.1,65673.0,4.4,31.4,16.63,5.0
567,34019,3.9,113083.0,3.5,34.8,16.79,5.0
568,34021,11.4,78161.0,4.1,45.3,20.55,5.0
569,34023,8.5,85187.0,4.1,36.5,23.73,5.0
570,34025,7.3,97627.0,4.1,45.6,26.18,5.0
571,34027,4.9,114269.0,3.6,34.8,18.81,5.0
572,34029,10.2,70493.0,4.8,55.3,30.77,5.0
573,34031,16.5,63127.0,5.7,37.9,18.92,5.0
574,34035,5.3,111838.0,3.8,30.9,16.99,5.0
575,34037,5.3,89744.0,4.4,48.9,23.29,5.0
576,34039,9.3,76830.0,4.8,34.0,18.8,5.0
577,34041,7.4,79633.0,4.2,58.3,34.64,5.0
578,35001,14.6,51091.0,5.2,59.6,17.44,5.0
579,35013,26.3,38562.0,6.5,41.5,10.21,5.0
580,35015,16.9,52932.0,5.0,76.9,21.05,5.0
581,35039,28.9,36977.0,6.1,75.1,66.4,5.0
582,35043,15.3,56937.0,5.9,48.4,13.33,5.0
583,35045,23.1,46977.0,7.2,53.5,8.67,5.0
584,35049,12.2,58639.0,4.9,72.9,20.17,5.0
585,35061,17.5,46155.0,6.3,70.7,21.07,5.0
586,36001,11.3,65659.0,4.2,42.1,6.78,5.0
587,36005,27.9,37377.0,6.3,26.4,19.3,5.0
588,36007,17.5,47910.0,5.6,63.2,25.82,5.0
589,36011,12.6,55460.0,5.0,46.4,24.48,5.0
590,36013,17.7,45840.0,6.0,61.6,23.25,5.0
591,36015,15.3,50562.0,5.5,72.8,14.03,5.0
592,36019,13.7,56436.0,5.3,74.2,13.58,5.0
593,36021,10.5,60629.0,3.8,58.4,24.75,5.0
594,36023,15.7,52038.0,5.8,58.2,25.11,5.0
595,36027,10.1,76955.0,4.3,49.7,26.73,5.0
596,36029,14.5,55581.0,5.1,59.1,26.26,5.0
597,36037,10.8,55522.0,4.8,49.6,18.98,5.0
598,36045,15.1,47436.0,6.5,54.9,13.14,5.0
599,36047,19.8,56548.0,4.7,20.4,10.95,5.0
600,36049,12.5,51857.0,6.6,36.4,45.2,5.0
601,36055,14.6,57660.0,4.9,42.7,23.81,5.0
602,36059,6.2,107465.0,4.1,36.0,13.95,5.0
603,36061,16.3,84133.0,4.1,33.8,11.59,5.0
604,36063,12.4,54317.0,6.2,65.9,18.93,5.0
605,36065,16.1,53234.0,5.0,54.1,20.75,5.0
606,36067,13.7,57641.0,4.7,50.6,16.97,5.0
607,36069,9.3,65271.0,4.5,45.2,15.47,5.0
608,36071,10.9,77606.0,4.5,51.9,19.88,5.0
609,36075,16.3,52732.0,6.5,54.0,14.35,5.0
610,36079,5.4,98765.0,4.2,38.9,23.16,5.0
611,36081,12.2,64046.0,4.0,20.6,9.41,5.0
612,36085,11.9,78466.0,4.7,39.3,20.86,5.0
613,36087,13.3,87873.0,4.3,31.0,8.82,5.0
614,36101,12.8,50807.0,5.7,61.3,12.46,5.0
615,36103,7.0,94108.0,4.5,45.4,28.27,5.0
616,36105,14.9,52504.0,4.9,66.5,34.44,5.0
617,36109,18.6,56539.0,4.3,48.5,15.27,5.0
618,36111,13.7,62531.0,4.5,59.0,23.97,5.0
619,36119,8.5,90483.0,4.5,30.9,12.04,5.0
620,37001,14.4,47914.0,4.2,74.3,20.94,5.0
621,37013,22.0,43497.0,5.0,131.3,36.1,5.0
622,37019,11.9,56227.0,5.6,96.2,33.61,5.0
623,37021,11.5,50271.0,3.4,71.3,34.94,5.0
624,37023,16.6,42179.0,4.2,125.3,23.52,5.0
625,37025,11.1,62167.0,4.1,83.2,29.97,5.0
626,37027,16.3,44798.0,4.4,119.1,15.86,5.0
627,37031,13.3,53192.0,4.4,86.6,21.78,5.0
628,37035,12.5,53348.0,4.1,114.6,22.16,5.0
629,37047,23.1,37639.0,5.4,139.8,21.45,5.0
630,37049,16.3,51390.0,4.6,98.0,34.12,5.0
631,37051,18.6,44065.0,5.7,76.0,24.36,5.0
632,37055,9.4,57316.0,5.9,95.7,30.47,5.0
633,37057,15.2,47595.0,4.3,67.8,28.4,5.0
634,37063,15.7,60045.0,4.0,41.6,11.87,5.0
635,37067,16.6,50803.0,4.3,65.2,19.4,5.0
636,37071,15.1,50016.0,4.6,101.8,22.25,5.0
637,37077,12.6,53142.0,3.8,62.3,18.47,5.0
638,37081,14.5,52284.0,4.7,65.5,18.22,5.0
639,37085,16.4,51406.0,5.1,71.3,22.6,5.0
640,37087,14.5,47872.0,4.0,92.6,26.19,5.0
641,37089,10.7,51314.0,3.8,72.5,20.74,5.0
642,37097,11.3,56559.0,4.2,90.3,15.94,5.0
643,37101,15.1,58647.0,4.1,60.6,15.76,5.0
644,37105,14.8,53297.0,5.1,114.2,29.79,5.0
645,37107,24.7,39411.0,4.4,81.7,21.1,5.0
646,37111,16.2,42853.0,4.0,77.5,24.36,5.0
647,37119,11.4,65750.0,4.3,47.4,15.6,5.0
648,37125,10.7,62781.0,4.4,102.8,10.28,5.0
649,37129,15.5,53692.0,4.1,86.0,31.25,5.0
650,37133,13.5,49634.0,5.2,65.6,14.44,5.0
651,37141,12.6,52187.0,4.6,48.6,22.97,5.0
652,37147,21.7,46229.0,4.8,72.2,22.9,5.0
653,37151,15.8,44207.0,4.3,62.5,33.5,5.0
654,37155,29.0,33714.0,6.5,114.2,12.07,5.0
655,37157,16.3,46247.0,5.1,120.6,19.79,5.0
656,37159,15.3,47541.0,4.7,72.8,43.37,5.0
657,37161,16.1,40758.0,6.0,86.2,24.04,5.0
658,37167,12.4,49871.0,4.1,100.7,17.89,5.0
659,37169,14.1,48748.0,4.2,82.1,41.56,5.0
660,37171,16.1,43023.0,4.1,139.4,19.38,5.0
661,37179,9.1,77875.0,4.0,60.5,12.53,5.0
662,37181,23.4,39847.0,6.2,101.9,31.67,5.0
663,37183,8.9,77641.0,3.9,47.5,10.82,5.0
664,37191,20.3,44592.0,5.0,69.7,15.3,5.0
665,37193,18.5,42453.0,4.2,78.8,21.87,5.0
666,37195,18.1,44825.0,7.2,81.9,13.47,5.0
667,38017,8.6,64428.0,2.1,24.5,5.62,5.0
668,39001,18.6,41644.0,7.1,77.4,50.49,5.0
669,39003,15.2,51325.0,5.0,77.2,31.98,5.0
670,39007,19.3,45157.0,5.9,58.7,16.36,5.0
671,39013,11.1,52221.0,6.3,75.8,14.7,5.0
672,39015,16.9,48207.0,5.7,76.6,50.49,5.0
673,39017,10.7,64026.0,4.4,65.8,61.74,5.0
674,39021,11.0,54335.0,4.1,61.0,36.05,5.0
675,39023,15.4,47654.0,4.8,89.0,62.43,5.0
676,39025,8.7,66193.0,4.4,73.0,42.11,5.0
677,39027,13.0,50794.0,5.5,89.7,61.89,5.0
678,39029,15.1,43123.0,5.9,66.2,14.55,5.0
679,39033,15.5,45395.0,5.7,76.6,43.12,5.0
680,39035,18.1,46918.0,5.8,50.1,41.73,5.0
681,39037,9.2,53954.0,4.2,43.8,52.39,5.0
682,39041,4.8,107676.0,3.5,48.1,13.47,5.0
683,39043,12.4,54849.0,6.1,73.0,33.41,5.0
684,39045,9.0,67276.0,4.3,62.5,25.2,5.0
685,39047,15.6,46067.0,4.2,85.6,90.43,5.0
686,39049,16.0,59214.0,4.0,59.4,30.5,5.0
687,39053,19.0,43149.0,6.6,68.7,60.05,5.0
688,39055,6.4,82744.0,4.7,45.6,24.49,5.0
689,39057,9.8,68040.0,4.2,62.1,34.78,5.0
690,39061,16.2,55178.0,4.4,62.8,48.66,5.0
691,39063,9.7,54386.0,3.6,54.3,40.92,5.0
692,39071,16.8,43840.0,5.9,90.1,27.93,5.0
693,39077,14.8,48244.0,6.4,82.8,44.45,5.0
694,39081,17.6,43520.0,7.3,93.4,34.66,5.0
695,39083,10.7,52061.0,4.5,45.5,16.32,5.0
696,39085,8.7,60521.0,5.1,61.4,36.94,5.0
697,39087,19.5,43108.0,5.9,73.3,49.79,5.0
698,39089,8.9,62658.0,4.2,56.7,14.99,5.0
699,39091,11.1,54782.0,4.1,72.1,33.09,5.0
700,39093,13.5,55443.0,6.1,59.6,37.35,5.0
701,39095,17.9,47562.0,5.9,85.5,30.63,5.0
702,39097,9.6,69937.0,3.9,63.2,34.06,5.0
703,39099,18.4,43904.0,6.8,77.6,43.52,5.0
704,39101,16.5,46450.0,5.0,92.0,43.1,5.0
705,39103,6.0,72926.0,4.7,50.1,20.18,5.0
706,39109,9.0,60800.0,4.2,60.2,39.0,5.0
707,39113,15.9,48039.0,4.9,77.3,88.23,5.0
708,39119,14.8,44884.0,5.6,85.0,15.09,5.0
709,39131,20.0,43499.0,6.9,93.6,49.52,5.0
710,39133,11.8,59490.0,5.0,50.6,19.72,5.0
711,39135,9.9,52300.0,4.4,57.1,60.8,5.0
712,39139,13.4,47141.0,5.4,59.4,38.15,5.0
713,39141,16.3,50387.0,5.1,76.8,31.04,5.0
714,39143,11.1,53058.0,4.7,60.7,25.34,5.0
715,39145,21.4,41843.0,7.0,90.5,40.83,5.0
716,39147,13.6,47805.0,4.7,61.2,28.96,5.0
717,39149,8.1,60148.0,4.1,60.0,45.12,5.0
718,39151,14.3,51214.0,5.2,76.7,23.62,5.0
719,39153,12.9,55531.0,5.0,61.8,34.92,5.0
720,39155,15.4,46340.0,7.2,80.4,58.39,5.0
721,39157,12.8,51408.0,5.0,64.5,21.67,5.0
722,39159,5.2,86609.0,3.7,57.6,17.62,5.0
723,39165,4.7,85532.0,4.1,54.9,35.39,5.0
724,39167,14.6,46417.0,6.2,102.7,16.55,5.0
725,39169,12.9,56172.0,3.9,47.8,14.65,5.0
726,39173,10.8,61774.0,4.4,43.2,10.73,5.0
727,40027,11.6,61364.0,3.5,74.7,6.08,5.0
728,40109,15.9,51389.0,4.0,96.5,8.38,5.0
729,40143,14.4,52579.0,4.3,113.2,12.22,5.0
730,40145,10.0,59466.0,4.4,58.9,15.26,5.0
731,41005,8.3,79404.0,3.7,64.4,5.82,5.0
732,41017,9.7,65506.0,4.2,74.7,6.42,5.0
733,41029,14.3,51364.0,4.7,92.9,5.06,5.0
734,41033,17.8,43492.0,5.4,105.5,18.53,5.0
735,41039,16.6,50711.0,4.4,88.1,11.74,5.0
736,41047,15.2,56148.0,4.3,58.9,7.03,5.0
737,41051,14.4,63587.0,3.6,43.2,13.0,5.0
738,41067,8.0,80845.0,3.5,44.3,5.09,5.0
739,42003,11.2,58547.0,4.7,57.6,54.86,5.0
740,42007,11.1,54739.0,5.5,61.1,30.1,5.0
741,42011,11.7,61022.0,4.6,49.1,20.58,5.0
742,42013,14.5,46072.0,4.8,88.8,13.77,5.0
743,42017,6.1,84784.0,4.2,56.5,17.19,5.0
744,42019,8.4,68709.0,4.6,57.0,42.76,5.0
745,42021,15.0,46007.0,6.0,83.9,16.53,5.0
746,42025,12.5,51395.0,5.5,58.7,15.66,5.0
747,42027,17.2,56366.0,3.7,40.7,6.15,5.0
748,42029,6.3,96803.0,3.6,43.5,12.13,5.0
749,42039,14.6,49044.0,5.5,69.1,19.73,5.0
750,42041,7.3,69222.0,3.8,55.8,14.0,5.0
751,42043,12.1,61229.0,4.5,52.3,9.79,5.0
752,42045,9.8,73637.0,4.5,57.5,27.27,5.0
753,42049,15.7,50419.0,5.7,63.9,33.51,5.0
754,42051,17.9,42892.0,6.9,107.0,28.9,5.0
755,42055,9.7,60077.0,4.4,59.0,12.97,5.0
756,42061,14.9,49655.0,6.0,49.9,26.38,5.0
757,42063,14.7,46084.0,5.8,61.4,17.66,5.0
758,42069,14.3,49082.0,5.1,97.3,31.32,5.0
759,42071,9.9,63402.0,3.8,45.4,8.66,5.0
760,42073,13.3,48666.0,6.0,76.9,53.98,5.0
761,42075,10.8,57389.0,4.1,48.1,7.87,5.0
762,42077,12.4,60706.0,5.0,39.3,11.46,5.0
763,42079,13.8,50982.0,5.9,70.8,11.34,5.0
764,42085,12.4,46851.0,5.4,91.1,17.9,5.0
765,42089,9.3,61296.0,5.8,65.3,13.69,5.0
766,42091,5.8,87338.0,3.8,50.7,17.67,5.0
767,42095,10.0,65872.0,4.9,54.5,28.02,5.0
768,42097,14.3,45352.0,5.6,82.4,23.91,5.0
769,42101,25.3,40193.0,6.2,55.0,2.66,5.0
770,42103,9.1,67317.0,5.9,40.2,28.73,5.0
771,42107,12.1,49360.0,5.8,67.3,9.12,5.0
772,42111,12.6,47950.0,6.0,60.9,17.45,5.0
773,42125,9.4,60332.0,5.2,58.0,48.72,5.0
774,42127,12.9,49985.0,5.1,55.6,25.39,5.0
775,42129,9.9,60308.0,5.2,62.3,5.96,5.0
776,42131,11.9,55820.0,5.3,66.1,36.6,5.0
777,42133,9.4,63493.0,4.3,51.6,15.69,5.0
778,44003,8.5,72765.0,4.1,62.3,22.59,5.0
779,44005,9.0,77186.0,3.9,50.4,27.56,5.0
780,44007,14.7,55848.0,4.7,48.4,28.4,5.0
781,44009,8.9,78599.0,4.0,56.2,19.82,5.0
782,45003,14.8,51583.0,4.1,77.7,21.41,5.0
783,45007,14.4,48846.0,3.9,83.9,12.07,5.0
784,45013,10.7,60319.0,4.1,59.7,10.7,5.0
785,45015,11.7,57399.0,3.8,54.0,15.6,5.0
786,45019,13.3,60144.0,3.5,66.1,16.94,5.0
787,45035,10.0,63269.0,3.9,90.4,12.14,5.0
788,45041,18.6,43727.0,4.5,121.9,18.04,5.0
789,45043,17.1,48373.0,5.6,78.1,16.23,5.0
790,45045,12.4,56311.0,3.7,79.2,13.81,5.0
791,45047,18.3,42740.0,4.5,101.5,19.9,5.0
792,45051,16.1,45979.0,5.0,97.1,20.7,5.0
793,45057,13.6,57667.0,4.7,72.9,28.09,5.0
794,45063,11.7,60329.0,3.6,82.1,12.73,5.0
795,45073,16.0,51087.0,4.4,107.5,24.59,5.0
796,45077,15.3,48133.0,4.1,93.9,17.01,5.0
797,45079,16.9,52187.0,4.3,58.5,15.79,5.0
798,45083,13.7,51035.0,4.0,93.0,16.29,5.0
799,45091,11.2,62620.0,4.0,62.9,16.89,5.0
800,47001,15.3,48679.0,4.0,126.2,44.59,5.0
801,47009,12.1,51391.0,3.5,80.2,22.32,5.0
802,47011,16.9,48663.0,3.7,113.7,13.26,5.0
803,47019,20.7,39725.0,4.6,98.8,28.32,5.0
804,47021,11.0,59103.0,3.1,93.1,59.51,5.0
805,47031,14.9,48188.0,3.7,156.4,21.8,5.0
806,47037,14.6,58264.0,2.8,73.7,26.04,5.0
807,47059,17.7,40145.0,4.6,107.9,24.71,5.0
808,47065,12.5,52096.0,3.7,109.2,16.32,5.0
809,47093,13.9,55299.0,3.2,84.7,41.57,5.0
810,47105,12.6,57641.0,3.7,91.5,34.51,5.0
811,47113,17.5,46424.0,4.0,114.7,12.29,5.0
812,47119,10.4,56999.0,3.3,114.7,13.02,5.0
813,47125,12.8,57431.0,4.1,77.3,10.49,5.0
814,47141,19.0,42437.0,3.8,125.5,12.87,5.0
815,47145,15.2,48391.0,4.4,128.7,30.17,5.0
816,47147,11.6,59771.0,3.4,116.0,21.37,5.0
817,47149,10.1,68082.0,2.9,82.2,15.13,5.0
818,47155,12.6,48482.0,4.0,99.5,24.58,5.0
819,47157,18.9,49563.0,4.4,65.5,16.22,5.0
820,47163,15.7,45224.0,4.1,145.0,18.45,5.0
821,47165,8.8,65174.0,3.0,82.8,15.26,5.0
822,47179,14.9,43194.0,3.8,94.5,17.21,5.0
823,47187,3.9,111427.0,2.7,50.8,10.61,5.0
824,47189,8.4,70674.0,3.0,79.2,17.59,5.0
825,48027,13.8,52164.0,4.3,49.3,5.46,5.0
826,48029,15.6,54163.0,3.5,50.9,4.85,5.0
827,48039,9.0,80840.0,5.3,58.8,4.14,5.0
828,48085,5.9,95394.0,3.5,50.9,3.4,5.0
829,48113,14.8,56732.0,3.9,46.1,6.3,5.0
830,48121,7.1,86462.0,3.3,53.8,5.02,5.0
831,48135,13.5,54422.0,4.1,68.7,7.0,5.0
832,48141,21.0,44120.0,4.6,34.7,5.95,5.0
833,48157,8.0,91661.0,4.6,35.8,2.88,5.0
834,48167,12.0,69674.0,5.3,70.5,8.36,5.0
835,48201,15.9,58664.0,5.1,42.4,6.04,5.0
836,48251,10.4,61813.0,3.8,85.2,7.17,5.0
837,48303,18.9,47460.0,3.2,79.1,5.9,5.0
838,48339,8.9,77149.0,4.4,55.7,10.33,5.0
839,48355,16.1,51910.0,5.4,71.6,9.69,5.0
840,48361,13.7,57257.0,6.9,95.8,11.76,5.0
841,48381,8.8,63077.0,2.8,69.5,7.44,5.0
842,48439,11.6,65021.0,3.7,61.0,5.16,5.0
843,48453,11.5,72785.0,3.1,45.6,7.74,5.0
844,48479,27.3,41979.0,4.2,24.9,9.1,5.0
845,48491,6.1,82131.0,3.3,56.9,2.74,5.0
846,49011,5.4,80433.0,3.1,62.5,9.21,5.0
847,49035,9.2,71396.0,3.1,63.2,14.44,5.0
848,49045,6.8,72198.0,3.6,64.0,16.31,5.0
849,49049,10.5,70461.0,2.9,52.9,12.53,5.0
850,49053,11.2,55518.0,3.5,79.7,16.3,5.0
851,49057,10.8,62937.0,3.7,75.9,13.9,5.0
852,50007,10.8,65851.0,2.2,42.7,17.86,5.0
853,50011,8.9,60670.0,3.0,79.1,20.4,5.0
854,50021,10.8,53492.0,3.5,65.6,16.92,5.0
855,50023,9.4,62203.0,2.9,52.0,18.87,5.0
856,50025,11.6,47827.0,3.1,60.1,37.32,5.0
857,50027,9.9,58403.0,2.5,30.9,19.96,5.0
858,51013,5.7,114705.0,2.5,20.1,6.38,5.0
859,51015,8.9,58368.0,3.4,15.9,15.97,5.0
860,51019,9.0,65172.0,3.9,37.0,12.82,5.0
861,51041,6.7,80573.0,3.6,56.3,18.92,5.0
862,51047,9.9,69318.0,3.6,53.3,42.9,5.0
863,51059,6.7,117989.0,3.0,24.9,9.14,5.0
864,51061,5.7,96835.0,3.3,61.7,23.03,5.0
865,51069,6.7,72139.0,3.2,50.4,18.5,5.0
866,51085,5.4,89723.0,3.3,73.7,19.83,5.0
867,51087,9.5,67434.0,3.7,56.6,17.99,5.0
868,51089,16.2,41206.0,4.6,63.4,19.52,5.0
869,51099,6.8,86878.0,3.7,44.3,37.97,5.0
870,51107,3.0,136191.0,3.0,31.1,6.28,5.0
871,51121,23.0,54297.0,3.8,53.2,11.16,5.0
872,51153,6.1,100431.0,3.4,32.2,12.74,5.0
873,51161,7.3,65171.0,3.4,74.9,20.27,5.0
874,51171,9.5,56733.0,3.4,53.4,23.13,5.0
875,51177,6.9,85743.0,3.7,54.5,15.03,5.0
876,51179,4.6,111184.0,3.6,41.3,11.59,5.0
877,51185,18.1,38855.0,5.6,153.3,24.33,5.0
878,51187,9.3,63785.0,3.7,77.5,35.39,5.0
879,51195,23.3,37460.0,6.4,159.0,33.69,5.0
880,51510,10.1,99959.0,2.8,27.2,7.5,5.0
881,51550,9.3,75529.0,3.8,54.2,15.39,5.0
882,51650,15.5,52894.0,5.0,60.9,11.88,5.0
883,51670,19.9,40209.0,6.1,150.8,48.63,5.0
884,51700,17.2,49635.0,4.6,49.8,14.49,5.0
885,51710,20.9,48218.0,4.6,53.9,20.84,5.0
886,51730,21.8,36038.0,7.3,130.4,34.65,5.0
887,51740,18.5,48532.0,5.4,83.8,21.15,5.0
888,51760,24.0,46073.0,4.3,41.9,30.39,5.0
889,51770,19.3,43135.0,4.1,86.2,39.06,5.0
890,51810,8.3,72126.0,3.5,52.1,12.43,5.0
891,53005,12.0,64717.0,5.5,89.8,10.09,5.0
892,53011,10.2,74243.0,5.1,54.2,8.01,5.0
893,53015,16.4,50617.0,6.1,76.6,12.16,5.0
894,53027,18.3,47619.0,7.1,90.4,20.63,5.0
895,53029,9.2,63529.0,5.2,39.1,14.43,5.0
896,53033,9.3,89519.0,3.6,41.9,10.92,5.0
897,53035,8.3,72795.0,4.9,56.8,6.76,5.0
898,53053,10.2,69027.0,5.3,57.2,11.41,5.0
899,53057,11.3,65505.0,5.5,71.8,9.55,5.0
900,53061,7.3,82405.0,4.0,60.9,12.1,5.0
901,53063,14.1,53438.0,5.4,76.6,5.93,5.0
902,53067,10.5,71370.0,4.9,54.8,5.7,5.0
903,53071,13.6,54243.0,4.9,74.4,18.16,5.0
904,53073,13.0,61026.0,5.0,63.1,6.32,5.0
905,53077,18.1,47573.0,6.8,60.4,8.79,5.0
906,54003,11.8,59071.0,3.6,82.6,73.09,5.0
907,54005,21.4,38584.0,6.4,106.7,49.22,5.0
908,54011,26.1,38191.0,4.5,106.8,137.96,5.0
909,54019,22.3,38063.0,6.4,60.9,62.04,5.0
910,54027,16.9,47606.0,3.9,64.1,46.87,5.0
911,54029,14.9,44623.0,6.0,117.8,40.75,5.0
912,54033,16.8,51711.0,4.8,88.4,23.59,5.0
913,54037,10.4,70203.0,3.1,77.1,39.05,5.0
914,54039,18.1,43598.0,5.1,94.9,52.92,5.0
915,54043,25.7,36055.0,6.8,41.5,81.63,5.0
916,54045,29.2,34925.0,7.4,170.7,91.12,5.0
917,54053,20.2,40314.0,6.7,68.8,52.24,5.0
918,54055,21.0,36160.0,5.8,101.7,41.84,5.0
919,54059,31.0,30880.0,8.6,74.5,58.03,5.0
920,54061,17.3,50621.0,3.7,46.5,27.61,5.0
921,54065,13.0,44448.0,3.9,68.6,73.5,5.0
922,54069,12.7,47818.0,4.7,67.4,33.31,5.0
923,54079,10.4,59815.0,4.7,78.2,49.3,5.0
924,54081,19.9,41286.0,5.3,78.9,65.31,5.0
925,54099,20.4,39355.0,5.8,61.6,117.05,5.0
926,54107,18.2,44742.0,5.5,91.3,16.45,5.0
927,55009,9.7,61240.0,2.9,55.8,10.68,5.0
