,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
219,34003,8,82001,7.7,48.2,6.2
220,34009,10.9,55175,15.4,101.1,17.65
221,34011,18.7,46491,13.1,100.7,7.61
222,34013,17.2,51019,10.7,43.7,8.51
223,34017,16.6,56087,8.9,37.7,7.36
224,34021,10.5,67662,8.3,60.3,8.15
225,34023,9.6,77044,8.6,51.5,8.38
226,34025,7.3,81190,8.7,66.9,9.69
227,34027,4.7,95236,7.1,49.2,8.63
228,34029,11,59022,10.6,81.9,5.69
229,34031,15.6,58073,11.1,50.5,7.16
230,34035,6.1,95574,7.4,42.0,4.88
231,34037,6.2,85036,9,67.0,9.5
232,34039,10.9,64698,9.5,49.2,5.88
233,35001,18,46200,6.8,80.1,19.3
234,35013,26.6,37230,7.3,60.8,11.66
235,35039,22,36900,9.3,100.7,62.01
236,35043,13.7,57376,7.8,61.0,8.85
237,35045,20.3,45901,7.1,69.6,10.11
238,35049,17.2,50716,5.8,100.6,23.91
239,35055,25.3,29637,10.5,109.4,30.51
240,36005,30.8,32510,12.4,38.1,9.16
241,36007,17.3,44709,8.7,89.1,6.56
242,36015,15.4,45193,8.4,112.7,12.37
243,36027,9.8,66677,7.8,69.6,13.79
244,36029,14.1,50370,8.3,83.6,6.31
245,36045,15.3,46008,9.9,32.4,8.32
246,36047,24.2,44850,9.8,28.8,5.42
247,36055,14.8,50811,7.9,62.3,6.69
248,36059,6.9,92543,7,49.2,9.26
249,36061,17.8,66739,8,47.8,7.16
250,36063,14.7,47548,9.3,93.1,10.23
251,36067,15,52362,7.9,57.7,9.85
252,36071,12.5,65761,7.9,74.9,11.48
253,36075,16.7,46487,11,53.8,9.86
254,36079,6.3,92950,7.2,44.9,12.05
255,36081,16.3,54373,8.3,29.1,4.14
256,36085,12.1,70295,9.5,57.5,14.66
257,36087,15.3,81517,7.3,40.1,5.04
258,36103,7.4,85717,7.8,66.4,15.07
259,36105,18.2,46102,9.1,106.8,14.32
260,36119,10.2,77166,7.3,44.8,6.86
261,37019,15.8,48624,11.2,125.9,21.38
262,37021,17.7,43146,7.2,105.3,9.0
263,37023,19.1,38581,9.8,175.2,20.99
264,37025,13.2,55531,9,116.6,5.96
265,37027,20.4,35127,11.6,154.5,14.65
266,37035,18.5,42080,10.1,152.8,9.72
267,37045,22.9,38265,11,159.2,12.31
268,37051,17,45110,10.5,103.1,7.71
269,37057,16.5,43824,9.7,96.5,9.19
270,37063,19.3,50889,7.4,63.6,3.93
271,37067,21.2,43049,8.9,101.3,8.66
272,37071,17.8,41614,10.5,148.7,17.78
273,37081,18.1,43299,9.5,94.2,6.59
274,37087,16.1,40022,9.1,123.8,23.77
275,37097,14.4,49666,9.9,122.1,9.22
276,37109,14.6,47799,9.6,134.0,12.61
277,37119,16.1,55392,8.7,68.7,6.71
278,37129,15.9,50890,8.6,120.7,15.29
279,37133,14.9,44263,8,94.1,9.28
280,37135,16.4,53026,6.1,47.3,7.25
281,37151,17.9,41815,9.9,83.9,9.12
282,37155,34.7,29965,13.2,132.0,10.33
283,37157,19.1,37577,11.3,166.3,10.79
284,37159,19.2,40400,10.9,103.4,17.37
285,37171,18.6,36934,9.6,187.0,14.95
286,37183,11.6,64107,7.1,65.1,2.84
287,37193,19.9,35362,10.4,108.4,23.09
288,39003,20.1,42173,7.7,114.3,9.51
289,39007,20.3,37811,9.4,95.2,13.95
290,39017,14,55599,7.7,103.1,12.14
291,39023,19.9,40783,7.8,117.1,22.59
292,39025,11.5,54179,7.4,111.8,26.12
293,39035,18.8,41954,6.8,76.2,15.02
294,39041,5,87470,5.2,71.6,7.73
295,39045,10.7,58884,6.6,93.9,8.82
296,39049,18,50053,6.4,108.3,13.38
297,39061,19.8,46952,7.4,99.7,16.58
298,39085,9.7,55149,5.9,90.2,18.29
299,39093,14.4,49758,7.1,88.8,13.6
300,39095,22.7,40759,8.3,115.0,13.7
301,39099,19,39982,8.3,119.9,17.86
302,39101,18.6,43315,7.9,117.3,25.67
303,39103,7.6,65670,5.5,85.7,7.48
304,39113,18.6,42859,8.2,116.6,13.47
305,39141,19.6,43285,8.4,137.3,14.21
306,39151,14.7,45626,7.5,114.7,9.34
307,39153,15.9,48836,7.5,98.0,11.09
308,39155,17.7,41253,9,112.1,9.16
309,39165,6.6,73598,6.5,86.1,7.83
310,40019,15.8,45787,5.5,222.6,29.12
311,40027,12.4,54036,4.1,105.6,12.8
312,40051,14.7,47619,4.8,75.0,30.12
313,40109,19.1,43623,4.8,152.9,13.62
314,40121,19.5,40080,7,193.9,24.42
315,40137,15.2,43405,4.9,177.2,35.73
316,40143,16,47371,5.2,157.2,14.01
317,40145,10.9,54839,5.2,73.0,13.33
318,41005,9.3,64231,8,91.5,7.29
319,41019,21.3,39399,11.9,127.4,9.33
320,41029,18.1,44392,11.1,143.1,13.57
321,41039,22.1,41123,8.9,124.6,9.31
322,41043,17.6,43837,10.7,134.4,10.14
323,41047,20.2,45631,10,80.5,7.81
324,41051,18.3,51580,7.6,72.9,11.85
325,41067,12.1,63566,7.1,69.9,5.66
326,41071,16.9,49656,8.5,96.7,9.97
327,42003,12.7,50831,7,89.5,18.47
328,42007,12,46933,7.5,90.3,14.68
329,42011,14.2,52058,7.7,65.9,4.84
330,42017,5.8,75378,7.2,82.8,3.83
331,42019,9.6,57346,6.4,82.3,11.35
332,42029,7.4,82456,5.6,58.9,1.97
333,42045,11.7,60900,7.7,83.9,3.21
334,42049,15.9,45935,7.8,101.2,7.48
335,42051,17.2,38740,9.9,134.4,7.37
336,42069,14.6,43002,8.8,129.6,18.65
337,42071,11.6,54748,6.5,67.3,1.9
338,42073,14.6,43346,7.9,118.4,11.13
339,42077,12,53457,8.5,55.0,4.22
340,42091,6.6,76924,6.4,70.2,10.51
341,42095,10.9,55483,8.1,85.2,4.01
342,42101,26.7,35518,10.9,83.1,1.62
343,42107,14.9,44430,9.7,85.6,9.52
344,42125,10.8,53545,7.2,89.5,11.5
345,42127,15.4,44265,8,96.6,23.1
346,42129,10.9,49642,7.4,85.3,4.95
347,42133,10.6,55646,7.4,75.4,4.57
348,44003,9.6,59682,9.9,101.5,21.23
349,44007,17.4,47601,10.9,81.6,12.89
350,44009,9,69150,9.7,82.6,11.12
351,45003,17.1,45699,8.6,99.7,7.98
352,45019,18,48200,7.2,93.9,4.66
353,45035,11.4,53924,7.8,105.9,9.82
354,45045,16.3,47044,7.4,116.6,10.48
355,45073,17.5,42062,8.8,150.6,17.42
356,45077,18.7,39823,9,116.8,14.21
357,45079,16.9,47606,8.2,76.9,3.3
358,45091,13,51427,9.3,89.6,4.69
359,47001,18.5,41038,7.9,202.1,14.59
360,47009,14.5,46100,7.1,125.0,14.5
361,47011,19,39821,7.4,185.1,11.87
362,47035,17.7,39522,9,180.9,17.53
363,47037,19,44864,6.2,113.4,10.03
364,47063,21.5,36787,9.4,251.6,31.87
365,47065,15.3,47369,6.9,167.0,14.47
366,47093,16.1,46325,6.1,144.9,14.73
367,47099,19.9,36536,9.5,186.1,30.89
368,47119,17.2,43346,7.8,172.8,15.86
369,47125,16.9,48267,7.6,114.3,10.3
370,47145,16.6,41499,8.6,208.9,26.18
371,47149,12.9,53566,6.5,115.3,9.11
372,47157,21.8,44382,8.6,86.9,7.76
373,47187,6.6,93003,5,65.0,6.74
374,47189,10.1,57676,6.4,114.4,10.93
375,48027,14.4,48391,7.4,76.5,4.33
376,48029,19.1,49651,6.3,71.0,6.27
377,48039,11.7,64883,6.7,75.3,7.39
378,48085,7.8,81992,5.9,68.2,4.31
379,48113,19.3,47343,7.1,65.4,5.46
380,48121,8.8,71338,5.7,75.7,2.97
381,48141,24,40092,8.5,42.6,4.59
382,48157,8.9,86037,6,45.7,2.07
383,48167,12.3,59588,7.6,96.2,8.99
384,48181,16.4,46127,6.8,152.5,8.2
385,48201,18.6,51298,6.6,63.3,4.42
386,48245,21.1,41207,11.1,95.7,3.97
387,48339,12.5,65874,5.9,82.7,2.89
388,48355,17.5,48066,6.6,97.6,11.79
389,48423,17.2,46305,7,113.8,4.66
390,48439,15.5,56030,6.5,84.8,4.63
391,48453,18,57293,5.5,69.9,4.47
392,48479,31.3,35974,6.5,31.7,8.87
393,48491,7.7,71272,5.8,75.6,2.41
394,49011,8.4,69019,4.9,79.2,9.5
395,49035,13.3,58743,5.3,87.0,11.56
396,49049,14.2,58167,5,69.5,9.81
397,49053,16,45305,6.9,101.0,17.26
398,49057,12.8,54169,6.3,99.5,12.25
399,50007,10.8,62374,3.8,49.1,9.46
400,51027,23,32848,9.1,130.9,54.49
401,51041,7.3,70371,6.1,84.7,5.56
402,51059,6,106690,4.5,38.5,3.4
403,51087,10.1,58723,6,87.1,6.03
404,51153,6.7,93011,5.3,50.4,6.74
405,51177,8.5,77298,6.1,91.0,8.75
406,51185,21.4,34760,8.3,215.0,29.37
407,51550,10.4,64950,6.4,82.8,4.38
408,51700,16.4,46794,7.5,79.6,5.53
409,51710,22.6,41880,7.6,73.7,9.76
410,51760,26.2,37933,7.5,74.6,10.94
411,51770,20.1,37800,7.2,143.5,13.34
412,51810,9.1,61523,5.7,70.7,4.92
413,53005,13,58361,9.3,113.2,7.13
414,53009,14.1,43482,10.5,145.2,16.7
415,53011,12,56087,9.4,67.3,9.58
416,53015,16.9,47714,10.7,107.2,17.65
417,53029,9.6,56459,8.1,43.5,15.16
418,53033,11.9,68944,6.3,62.3,8.82
419,53035,11.2,59354,7.9,76.3,5.88
420,53045,16.4,48539,10.9,105.4,18.08
421,53053,12.8,57542,9.3,78.7,9.36
422,53057,14.6,52886,9.7,95.6,15.23
423,53061,10.3,67068,7.5,89.3,14.87
424,53063,16,47531,9.1,96.9,10.09
425,53067,12.2,58556,8.4,74.4,7.74
426,53073,16.1,51509,8.1,84.3,5.36
427,53077,22.8,43428,10.6,77.4,7.69
428,54003,13.2,52672,6.7,119.8,24.28
429,54005,20.4,39194,10.4,198.7,65.36
430,54011,20.2,36048,6.5,167.5,21.66
431,54019,21.4,33445,8.7,116.4,37.06
432,54033,20.2,41221,6.5,153.9,14.46
433,54039,14.4,45813,6.6,160.5,25.5
434,54045,20.9,33542,9.7,300.1,35.94
435,54047,36,25246,12.1,166.1,56.27
436,54055,20,34688,8.4,175.5,52.78
437,54059,23.8,32736,9.7,201.2,61.3
438,54067,17.6,38681,9.3,203.7,41.94
439,54081,18.5,40199,7.3,208.5,58.21
440,54107,17.6,42065,7.3,147.6,12.69
441,54109,22,32880,9.2,217.4,90.23
442,55009,12.1,51100,6.6,77.2,5.14
443,55025,12.8,60119,4.9,66.9,10.92
444,55059,13.5,54196,8.2,82.8,19.05
445,55079,22.5,42434,8.6,97.9,13.61
446,55101,13.4,52164,8.4,94.1,10.27
447,55105,14.9,46926,8.3,93.5,10.6
448,55127,13.5,51298,7.2,76.5,11.67
449,55131,6.4,66616,6.1,83.1,9.05
450,55133,5.9,72656,5.8,82.0,7.9
451,55139,11.2,51740,6.7,76.5,10.07
452,56021,10.9,53999,5.8,85.7,10.58
453,56025,12.5,54402,5.1,94.2,12.72
