,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
48,8013,13.8,68101,6.5,63.3,7.68
49,8031,18.7,47584,8.6,51.1,14.19
50,8035,4.3,95973,6.4,61.1,6.16
51,8041,13.2,54857,9.1,79.4,5.34
52,8059,9,64412,8,85.1,8.71
53,8069,13.8,55501,7.2,83.4,10.8
54,8101,19,40764,10.5,131.2,8.72
55,8123,14.4,51773,8.6,69.9,9.28
56,9001,9.4,77065,8.2,55.0,3.13
57,9003,12.4,60947,9,70.4,5.59
58,9007,6.7,75714,7.6,72.8,7.23
59,9009,12.9,58985,9.7,78.1,7.55
60,9011,9,63561,8.9,79.8,8.04
61,9015,10.6,54911,9.9,82.9,8.46
62,10001,14.9,51045,8.2,88.0,13.95
63,10003,12,63087,7.3,90.8,9.59
64,10005,12.4,51060,7.7,133.7,10.48
65,11001,19.1,62087,10.2,39.8,6.8
66,12001,23.5,39825,7.6,82.7,5.21
67,12009,14.2,46494,10.9,105.5,5.7
68,12011,14.9,48478,9.4,68.5,7.02
69,12019,10.9,54867,9.1,105.6,9.36
70,12021,16.2,51039,10.1,75.2,11.89
71,12031,17.7,45995,10.3,102.4,9.88
72,12033,18.5,41072,9.7,146.5,9.36
73,12035,14.7,47095,11.4,102.9,13.35
74,12053,16.6,40411,12.5,126.2,6.35
75,12057,17.6,46592,9.6,89.2,15.85
76,12061,13.9,42053,12.7,116.1,7.92
77,12069,13.9,44965,10.6,91.3,5.65
78,12071,15.3,45515,10.9,88.9,11.25
79,12081,15.9,43494,10,99.6,18.65
80,12083,17.6,36425,12.3,96.4,4.81
81,12085,12.7,50417,9.9,91.3,6.78
82,12086,20.9,40476,9.4,38.5,2.9
83,12091,13.7,49643,7.8,124.3,7.09
84,12095,18.5,44635,9.8,62.7,9.92
85,12097,16,40933,11.3,72.6,13.04
86,12099,15.8,48973,10,76.1,4.57
87,12101,15.7,40859,10.8,118.3,11.58
88,12103,15,42761,9.7,105.2,7.74
89,12105,19.2,40258,11.3,84.1,3.28
90,12107,27.9,31150,12.8,124.7,21.61
91,12109,9.4,63299,7.7,73.7,9.7
92,12111,20.3,41384,12.6,85.6,6.42
93,12113,11.3,53155,8.6,124.8,9.73
94,12115,11.7,47457,10.2,97.2,17.01
95,12117,11.5,54449,9.6,82.9,11.76
96,12127,17.4,38477,11.2,98.1,13.14
97,13015,19.1,45072,11.5,117.7,12.95
98,13045,19.5,43237,11.4,137.9,12.59
99,13051,22.5,42383,10,99.8,3.68
100,13057,9.6,65769,8.2,78.8,5.96
101,13059,39.2,30880,9.3,127.1,8.52
102,13063,25.2,37706,13.4,57.4,6.12
103,13067,13.2,57995,8.8,75.3,2.01
104,13089,19.8,48293,10.5,51.2,3.43
105,13117,8,85137,7.4,64.7,8.8
106,13121,20,54893,10.2,56.9,5.9
107,13135,15.7,56944,8.7,54.7,2.91
108,13139,17.8,49324,8.9,103.9,6.56
109,13151,13,58130,10.3,86.9,6.27
110,13215,19.8,37564,10,111.9,5.67
111,13223,11.8,59185,9.5,75.2,11.84
112,13313,17.8,38452,11.8,99.1,11.63
113,15003,10.3,65489,5.9,38.4,4.25
114,16001,13.4,50701,7.3,88.3,5.74
115,17019,23.4,42847,7.8,76.7,6.94
116,17031,17.8,50806,10.4,47.2,6.77
117,17043,7.8,74122,8.2,54.9,6.28
118,17089,12.6,66133,9.8,48.1,3.08
119,17097,11.1,74306,8.8,59.2,8.78
120,17099,11.7,48945,10.7,87.5,16.74
121,17111,8,70682,9.9,70.0,6.15
122,17119,14,50462,8.9,116.7,16.02
123,17143,18.3,49022,9.2,90.2,10.7
124,17161,14.1,44487,8.5,80.9,8.13
125,17163,19.1,49634,9.7,86.1,8.88
126,17167,16,51537,7.4,118.7,9.05
127,17179,11.3,50106,8.3,98.4,8.85
128,17197,8.4,72053,10.6,59.7,7.92
129,17201,19.1,44353,11.9,110.4,7.14
130,18035,23,37208,10.2,142.1,11.05
131,18039,18.3,44354,10.8,88.9,5.03
132,18089,19.3,48143,9.6,92.6,3.23
133,18095,18.9,41766,10.9,153.1,25.15
134,18097,21.3,39957,9.9,100.3,5.6
135,18127,10.8,62178,8.2,100.7,9.06
136,18141,19.5,43813,10.1,96.9,5.62
137,18143,21.3,38826,11.9,238.8,54.2
138,18163,15.5,43570,8,165.0,21.08
139,18167,19.2,39173,10.3,158.7,9.24
140,19113,10.6,55772,5.7,68.7,6.08
141,19153,12.5,56091,5.7,96.1,10.06
142,19163,13.8,50007,6.1,75.2,10.17
143,20091,6.7,70665,5.4,79.2,4.7
144,20103,11.4,61567,7.3,57.4,12.96
145,20173,15.2,49526,8,113.3,3.39
146,21013,41.6,24940,11.9,347.1,38.29
147,21015,8.7,64055,7.9,128.7,9.04
148,21019,20.5,38783,10.3,172.4,24.26
149,21037,13.1,53501,8.3,117.9,23.09
150,21051,42.4,22289,15,286.1,105.89
151,21067,17.7,47211,6.9,97.3,12.93
152,21071,27.2,28459,11.2,426.4,79.07
153,21111,17.3,45407,9.5,130.8,9.91
154,21115,25.2,35068,10.9,248.8,64.11
155,21117,16,50150,8.8,106.1,17.46
156,21121,34,25536,13.3,128.4,59.58
157,21133,24.3,31146,10.2,222.9,49.09
158,21151,20.8,40034,7.9,132.5,15.44
159,21193,25,31623,10.4,320.6,41.74
160,21195,22.5,33881,9.2,315.5,36.98
161,22051,18.1,43700,7.2,123.3,5.78
162,22103,11.8,57694,6.3,138.4,17.32
163,23005,12.1,55459,6.3,83.5,3.9
164,23011,12.8,44441,7.5,122.4,9.02
165,23019,17.2,41199,8.3,110.5,8.45
166,23031,10.2,55725,7.3,86.7,5.55
167,24005,9.6,62309,7.7,86.7,2.72
168,24025,8.3,77095,7.2,89.5,4.46
169,24510,24.5,38478,10.6,73.0,2.58
170,25001,9.8,56167,9.1,84.5,9.27
171,25003,13.5,43813,7.8,91.1,7.67
172,25005,11.9,53307,9.4,91.4,14.57
173,25009,11.5,64303,7.6,66.0,7.48
174,25013,16.8,47313,9.3,90.3,9.27
175,25015,13.2,54548,6.2,70.3,6.34
176,25017,8.3,76803,5.9,48.8,8.43
177,25021,6.4,81590,6.3,58.8,9.03
178,25023,8.5,67989,7.8,72.3,12.46
179,25025,22.4,49033,6.6,48.4,10.81
180,25027,11.6,60396,7.7,74.3,10.11
181,26049,20.7,40854,11.4,131.5,16.82
182,26065,22.6,42371,8.8,96.9,10.65
183,26077,19.3,45798,8.4,104.5,8.33
184,26081,14.7,50651,8.2,88.9,6.57
185,26093,6.9,68895,9,71.3,6.05
186,26099,14.1,50958,11.1,116.1,11.64
187,26115,12.1,54174,9.5,110.1,7.26
188,26121,20,38482,11.4,152.3,12.26
189,26147,15.7,45858,13.1,106.6,9.28
190,26155,14.5,46811,10.7,97.6,15.75
191,26161,16.7,56789,6.8,62.4,4.31
192,26163,26.1,38479,12.9,104.0,6.44
193,27003,8.6,63799,6.8,68.3,9.01
194,27037,7,70064,6.1,62.6,6.22
195,27053,13.6,60811,6.1,55.1,6.08
196,27123,17.7,51719,6.6,57.4,4.86
197,27137,17.5,44475,7.3,95.1,6.49
198,28033,10.4,54495,7.2,121.7,6.1
199,28121,10.8,59890,6.4,112.4,7.65
200,29071,10,47663,9.4,113.5,19.62
201,29077,17.5,40423,7.3,142.3,10.1
202,29095,18.7,44508,9.5,88.3,7.84
203,29099,11.2,51008,8.8,91.0,19.14
204,29161,18.1,39880,8.4,181.8,24.43
205,29183,6,67074,6.9,88.8,13.69
206,29189,11.9,55131,7.8,81.3,13.02
207,29510,27.2,32576,10.3,62.4,24.52
208,31055,14.6,51741,4.9,72.9,5.72
209,32003,16.8,48343,13.2,97.9,16.65
210,32031,13.2,50910,12.6,103.3,18.32
211,33011,8.4,66275,5.7,74.7,13.19
212,33013,8.8,64482,4.9,87.9,8.19
213,33015,6.4,75285,5.6,76.2,12.15
214,33017,11.4,54783,5.3,105.2,8.88
215,34001,13.1,49983,12.5,83.4,8.75
216,34003,6.6,79037,7.7,50.9,3.95
217,34009,11.8,52312,14.8,98.6,10.35
218,34013,17.2,51021,10.8,44.6,5.35
219,34017,16.2,55133,9.2,40.9,5.77
220,34021,11.1,71926,8.3,59.9,5.99
221,34023,8.5,73914,8.7,55.9,6.02
222,34025,6.9,79062,8.6,71.0,10.62
223,34027,5,91420,7.1,52.1,4.65
224,34029,11.3,56851,10.4,84.9,3.97
225,34031,16.2,52243,11,51.9,5.18
226,34035,5.2,95915,7.4,43.6,4.0
227,34039,10.7,65178,9.5,51.2,4.26
228,35001,19.7,44224,7.2,87.5,14.31
229,35013,29.2,36136,7.6,64.2,5.62
230,35039,22.7,37101,9.3,106.2,34.61
231,35043,14.9,53948,8,63.4,8.94
232,35045,17.8,46370,7.9,74.7,7.8
233,35049,16.5,50234,6.2,109.7,16.48
234,36005,30.3,32137,11.9,38.2,6.54
235,36027,10.1,67153,7.5,68.8,9.73
236,36029,15.3,47505,8,83.3,6.97
237,36047,23.6,42437,9.6,29.0,5.05
238,36055,16.4,50247,7.7,62.3,6.17
239,36059,7,91162,6.8,51.7,8.48
240,36061,18.4,65833,7.8,48.4,4.0
241,36063,12.9,45291,9.1,93.2,6.94
242,36067,15.6,53394,7.7,54.6,7.07
243,36071,13.9,65648,7.7,70.4,10.14
244,36075,19.3,43687,10.8,41.8,9.0
245,36081,16,53124,8.1,28.9,4.0
246,36085,12.5,69436,9.2,60.6,12.54
247,36103,6.9,83360,7.6,70.2,14.68
248,36105,17,46161,8.9,99.7,32.51
249,36119,10,76728,7.1,44.1,5.75
250,37019,18.1,42685,12.2,119.1,20.89
251,37021,18.2,41551,7.9,105.7,7.46
252,37023,20.7,37719,11.4,153.1,13.2
253,37025,13,50298,10.4,115.7,8.82
254,37031,16.7,45507,9.7,114.3,19.3
255,37035,14.5,44339,11.7,139.2,15.57
256,37039,18,32913,11.8,143.7,58.84
257,37051,19.1,43863,10.5,94.2,7.39
258,37057,14.7,41631,11,93.1,14.14
259,37063,19.5,47007,8.1,65.8,4.02
260,37067,18.6,43804,9.8,94.0,10.14
261,37071,16.6,40969,11.9,141.8,14.49
262,37081,18.8,44229,10.5,88.2,6.26
263,37089,13.3,46165,8.5,101.8,10.19
264,37097,13.5,49902,11.4,112.4,13.65
265,37101,15.3,48380,9.5,72.0,6.37
266,37109,14.2,50746,11.2,114.9,15.2
267,37119,17.1,52111,9.9,65.9,5.08
268,37129,17.5,45890,9.6,119.0,16.97
269,37133,16,45434,8.3,91.6,6.68
270,37151,16.2,40749,10.9,85.3,14.75
271,37153,25.2,32932,14.6,159.0,21.45
272,37155,30.9,30931,14.2,118.9,9.59
273,37157,16.7,36746,12.3,150.7,13.93
274,37159,18.9,40267,12.5,97.6,22.46
275,37169,15.9,42147,10.4,88.7,21.17
276,37171,21.6,35269,10.8,183.3,14.92
277,37183,11.6,62436,7.9,67.2,3.76
278,37191,21.9,39089,9,76.2,8.89
279,39009,35,33943,9.9,108.4,18.53
280,39017,13.9,53275,9.1,106.8,14.86
281,39023,19.1,41704,9.5,123.5,24.69
282,39025,10.9,55963,9.1,120.6,20.09
283,39035,18.8,41609,7.6,80.1,14.41
284,39041,4.5,86980,6.2,75.4,5.61
285,39049,18.8,47174,7.8,115.9,14.34
286,39055,8,66088,6,66.7,12.87
287,39061,18.5,46125,8.9,104.1,15.87
288,39085,10.2,53016,6.8,89.7,17.4
289,39087,18.9,37666,9.5,111.1,25.6
290,39093,15.3,48733,7.8,93.6,3.98
291,39095,23.3,38798,9.9,111.2,6.14
292,39099,17.7,39447,9.8,127.2,17.28
293,39101,18.4,42141,9.9,125.5,15.1
294,39103,8.9,60527,6.4,87.8,6.35
295,39113,18.3,41001,9.7,120.2,10.23
296,39129,14.9,52161,9.2,95.9,19.65
297,39139,17.2,40424,10.6,106.5,12.14
298,39141,19.4,43118,10,158.3,21.73
299,39145,26.1,31987,12.5,135.2,12.61
300,39151,16.3,42190,9.3,117.1,9.33
301,39153,16.5,46595,9.1,110.7,6.3
302,39155,16.5,40913,10.7,113.6,18.16
303,39157,14.5,41857,9.3,93.7,11.89
304,39165,6.9,70245,7.9,89.2,6.51
305,40017,8.3,60225,4.4,119.1,11.72
306,40019,16.2,40122,6.4,201.8,27.03
307,40027,13.3,51900,4.5,118.1,8.42
308,40037,17,41000,7,137.1,19.87
309,40079,20.4,34131,8.9,102.2,23.7
310,40101,24.1,35443,7.4,121.9,16.9
311,40109,19.2,43101,5.3,152.9,11.2
312,40123,18.2,40378,5.4,140.3,31.75
313,40125,18.5,41520,6,190.6,14.23
314,40131,10.1,54974,5.7,144.4,11.4
315,40143,15,46497,6.1,141.4,12.45
316,41005,11,58496,8.9,94.6,9.21
317,41007,18.6,43544,9.4,187.2,29.61
318,41017,13.8,47924,12.3,115.1,8.73
319,41029,19.7,40013,11.7,142.9,10.25
320,41039,21.1,40689,9.7,119.4,9.9
321,41043,19.2,42836,11.4,130.5,10.16
322,41047,20.5,44275,10.5,87.3,5.33
323,41051,19.4,46989,8.3,78.8,14.71
324,41067,12.6,62463,7.7,73.7,5.92
325,42003,13.4,49682,7.1,89.4,15.73
326,42007,12.3,48140,7.8,87.6,12.91
327,42013,14.6,42488,7.3,116.9,7.87
328,42017,6.6,70735,7.3,82.6,3.03
329,42019,8.9,54888,6.7,84.1,13.52
330,42029,7.1,79508,5.8,57.2,2.18
331,42045,10.2,59978,7.8,82.0,3.04
332,42051,19.7,36300,10.1,130.1,24.25
333,42069,13.7,43886,8.8,123.9,16.81
334,42073,16.1,41447,8.4,119.0,18.78
335,42077,14.1,50737,8.6,54.7,3.12
336,42091,6.5,76172,6.5,73.5,8.21
337,42101,27.9,34433,10.7,84.0,2.21
338,42125,10.6,52384,7.3,89.0,15.84
339,42129,10.6,46630,7.5,82.3,2.74
340,42133,10.8,55521,7.5,72.3,3.43
341,44003,9.5,59880,10.6,98.7,16.31
342,44007,18.3,46385,11.6,81.6,14.04
343,44009,9.3,68539,10.1,82.9,11.06
344,45003,20.2,42826,9.3,98.1,6.22
345,45019,19.1,49432,8.3,86.1,6.71
346,45045,15.8,48480,8.6,112.4,9.76
347,45063,14.5,50738,8,97.3,4.12
348,45077,19.8,40221,9.9,107.2,21.74
349,45083,19,40687,10.9,126.7,5.23
350,47001,16.7,41694,8.8,209.8,18.61
351,47009,14.6,45539,8.2,131.0,12.91
352,47011,20.7,38667,8.9,183.7,11.99
353,47013,28.8,29044,11.7,257.3,29.62
354,47021,14.3,50225,8.5,86.2,28.15
355,47037,19.4,43893,7.5,114.2,10.7
356,47063,19.7,35630,10.8,261.7,28.54
357,47065,19.2,42609,7.8,171.2,9.68
358,47093,14.7,45149,6.9,156.7,13.73
359,47125,16.5,47684,8.5,114.3,6.79
360,47141,23.5,35053,8.9,173.0,15.08
361,47145,17.8,42542,9.1,195.6,27.86
362,47149,12.1,52586,7.9,111.2,5.58
363,47157,21.5,44051,9.5,91.9,5.13
364,47187,6.2,90207,5.9,70.8,6.89
365,47189,11.8,59769,7.6,111.6,10.29
366,48029,17.9,46589,7.2,68.7,9.45
367,48039,12.1,62180,8,76.1,6.88
368,48085,8.2,82765,6.7,66.9,4.06
369,48113,20,47335,8.1,64.9,3.97
370,48121,9.4,70243,6.6,76.5,3.21
371,48141,24.6,39116,9.5,43.3,2.92
372,48157,8.9,82147,7.1,46.6,3.95
373,48167,14.9,58106,8.8,96.9,9.81
374,48181,16.5,44080,7.9,151.4,9.06
375,48201,19.4,50924,7.8,65.4,5.07
376,48245,20,41363,11.4,94.8,6.33
377,48339,13.7,61996,7.1,82.6,4.03
378,48355,20,43470,7.9,92.9,13.69
379,48439,16.8,52882,7.6,81.6,3.35
380,48453,18.1,53303,6.4,70.9,5.17
381,48479,32.1,35295,7.4,34.1,6.24
382,48491,7.4,70276,6.8,75.0,3.16
383,49011,8.3,68974,6,80.1,5.45
384,49035,14.5,56166,6.6,87.8,10.3
385,49049,14.3,58077,6.3,72.8,9.05
386,49053,15.7,46001,8.9,97.6,10.59
387,49057,13.2,52183,7.8,96.1,12.37
388,50007,10.5,60865,4.2,49.8,7.62
389,50021,12.9,46542,6.8,96.0,16.32
390,51041,7.2,71074,6.8,80.4,6.87
391,51051,21.8,33494,9.9,160.7,63.53
392,51059,6.8,105409,4.8,38.7,3.0
393,51061,6.3,85096,5.5,98.8,18.16
394,51087,10.8,58110,6.7,86.7,8.05
395,51121,22.5,44066,6.3,80.2,10.6
396,51153,6.9,93101,5.7,48.8,4.53
397,51155,16.5,39054,8.7,176.3,28.9
398,51167,23.5,30562,9.5,156.0,45.22
399,51177,7.6,75627,6.7,89.1,8.04
400,51185,17.6,36521,7.9,194.3,42.49
401,51550,9.3,65699,6.9,85.4,4.44
402,51710,20.3,42201,8.3,68.6,9.48
403,51740,18,41910,9.4,106.2,10.45
404,51760,26.4,38368,8.5,72.0,13.14
405,51770,19.5,38482,8.1,145.7,11.37
406,51810,8.9,64107,6.1,69.5,5.87
407,53005,11.7,61539,8.2,119.4,5.53
408,53007,15.9,48458,8.4,110.1,16.33
409,53009,13.2,47903,10.9,156.6,13.92
410,53011,13.7,56750,11.7,69.7,9.0
411,53015,19.5,43611,11.9,107.4,22.44
412,53033,12.1,68596,7.9,66.6,8.43
413,53035,11,60294,8.4,78.3,5.5
414,53041,14.9,42072,12.8,130.4,18.45
415,53053,12.7,55215,10.1,83.2,12.01
416,53057,15,52013,10.5,97.2,8.47
417,53061,11,63766,9.5,93.9,19.24
418,53063,15.2,48693,9.7,99.3,5.7
419,53067,12.8,59694,9,74.5,7.79
420,53073,15.6,51315,9,81.8,9.33
421,53077,23,41666,10.7,76.3,4.45
422,54003,14.8,51029,7.7,114.4,22.7
423,54005,19.6,38357,8.1,205.1,98.18
424,54009,15,41034,9.8,140.5,50.33
425,54011,22.3,36864,7.1,186.6,37.25
426,54019,21.8,32316,9,108.9,35.01
427,54033,17.4,39899,7.1,150.7,25.92
428,54039,17.2,40409,7.1,163.4,30.16
429,54043,27.1,32517,10.7,63.7,60.32
430,54045,21.4,34001,8.9,291.0,52.12
431,54047,34.2,23751,11.9,193.5,101.25
432,54055,21.5,33500,8.6,170.7,64.04
433,54059,26,31681,8.6,201.8,56.47
434,54067,21.3,36080,9.1,229.6,45.68
435,54079,11.5,53964,7.3,116.9,21.43
436,54081,17,38156,7.2,196.4,61.93
437,54099,20.8,35418,8.2,91.0,37.98
438,54109,25.6,32851,8.8,218.3,123.83
439,55025,12.8,60489,5.3,68.9,12.3
440,55059,14.3,51966,9,77.6,13.15
441,55079,21.8,40780,9.3,99.5,13.96
442,55101,13.2,52900,9,90.6,7.17
443,55105,14.6,47857,9.5,83.4,10.62
444,55111,12.2,48874,7.6,84.7,20.87
445,55131,6.3,67760,6.9,77.3,10.58
446,55133,5.5,73025,6.5,81.2,9.21
447,55139,12.4,49279,7,82.8,11.33
