,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
81,12019,11.6,59244,5.1,88.5,18.14
82,12021,13.6,62385,5.3,58.5,12.31
83,12031,16,49565,5.8,88.6,13.14
84,12033,15.4,45735,5.6,116.4,15.11
85,12035,11.7,50347,6.3,77.6,9.49
86,12053,14.3,43103,7,109.3,7.85
87,12057,15.8,51710,5.1,67.0,9.04
88,12069,12.8,49711,5.5,82.4,3.68
89,12071,15.9,50713,5.2,65.4,12.25
90,12081,14.8,50728,5.1,77.3,34.4
91,12083,18.7,40053,6.5,89.8,4.95
92,12086,20,43687,5.8,32.0,5.01
93,12091,11.3,55391,4.5,87.5,20.13
94,12095,15.6,50593,5,46.0,12.11
95,12097,18.5,45127,5.8,56.3,10.19
96,12099,13.5,56638,5.1,59.9,9.77
97,12101,14.6,46080,5.9,85.0,8.44
98,12103,13.6,47591,5,83.6,6.74
99,12105,17.3,44024,6.3,69.7,5.08
100,12109,9.8,71896,4,64.3,6.18
101,12111,16.4,45918,6.4,68.0,3.35
102,12113,12.3,59289,4.8,99.1,11.97
103,12115,9.7,55882,5.1,80.3,19.97
104,12117,11.5,57357,4.9,53.5,11.13
105,12127,16.3,42334,5.9,81.1,16.41
106,13015,13.6,50900,5.9,104.6,13.63
107,13045,20.4,45453,6.7,119.3,9.6
108,13051,17.8,48885,5.8,87.8,5.92
109,13057,9.4,74885,4.7,68.0,17.38
110,13063,23.3,41731,7.6,47.8,6.57
111,13067,11.4,70097,5.1,61.4,11.87
112,13073,9.3,75232,5,84.7,10.41
113,13077,10.9,67268,5.3,81.2,7.22
114,13089,17.8,53994,6,45.9,7.08
115,13097,14.1,58443,6.3,97.0,9.95
116,13113,7,80588,5.2,88.1,9.94
117,13117,6.3,97886,4.5,52.9,12.24
118,13121,16,59911,6,49.1,9.6
119,13135,12.6,61797,5.2,47.1,8.04
120,13139,16.9,54578,4.9,97.0,5.68
121,13151,9.9,65437,6.2,81.9,7.35
122,13157,13,56102,4.8,109.3,23.67
123,13223,8.8,62658,5.2,60.4,13.79
124,13245,24.3,40821,7.4,92.9,13.38
125,13297,12.7,57312,5.4,114.8,19.23
126,13313,15.3,45921,6.4,97.0,10.56
127,15003,9.2,76544,3.3,35.6,4.31
128,15009,10.7,68684,3.7,58.4,6.68
129,16001,11.7,58431,3.7,75.9,5.07
130,16055,14.7,48864,5.1,101.3,6.65
131,17011,12.6,51275,6.4,32.4,29.77
132,17019,20.1,50813,5.2,70.4,11.01
133,17031,16.2,56841,6.2,43.0,10.21
134,17043,7.1,81616,4.8,48.5,8.14
135,17089,10.8,70502,5.7,42.8,4.52
136,17091,15.2,53227,6.8,81.4,11.72
137,17097,9,82160,5.4,54.6,9.38
138,17099,12.9,52316,6.9,88.4,17.96
139,17111,8.1,80513,5.4,65.5,13.01
140,17113,11.7,65766,4.8,61.1,9.82
141,17115,18.2,48302,7,102.1,10.25
142,17119,12.9,52969,6,110.8,25.17
143,17143,15.6,53781,6.8,85.1,15.04
144,17163,16.4,50416,6.6,78.9,9.85
145,17167,15.3,57591,5.2,105.9,17.11
146,17179,8.4,57747,6.2,94.3,14.09
147,17197,8,76293,6.2,55.5,11.06
148,17201,14.7,50024,7,96.8,21.95
149,18003,14.6,50017,4.6,82.1,4.34
150,18019,10.4,51614,4.5,115.9,9.53
151,18029,8.9,64093,5.1,93.4,24.26
152,18035,23,40633,5.7,103.3,14.55
153,18053,18,39984,5.4,112.1,16.18
154,18057,4.7,91844,3.4,52.8,4.84
155,18089,16.6,50613,6.8,82.2,6.56
156,18095,16.7,45065,5.7,116.5,14.65
157,18097,20.6,41407,5.1,77.7,9.58
158,18105,23.5,45341,4.9,76.0,6.91
159,18109,11.4,58376,4.7,121.2,14.36
160,18127,11.6,66070,5.4,96.2,13.12
161,18141,16.7,46881,5,85.8,15.27
162,18157,18.9,50170,4.2,78.2,5.92
163,18163,17.2,43823,4.3,139.3,6.6
164,18177,18,41849,5.3,114.4,31.34
165,19113,11,58142,3.8,73.4,8.18
166,19153,11.9,60436,3.7,89.0,8.77
167,19163,12.4,58160,4.7,78.0,12.2
168,20091,5.5,83007,3.4,70.0,4.65
169,20173,15.2,50995,4.8,103.7,5.08
170,20177,14.2,51316,4.2,112.5,8.95
171,21015,8.2,68804,4.1,93.2,25.06
172,21019,20.5,43406,6.9,99.2,37.25
173,21029,9.6,54755,4.5,68.2,13.98
174,21037,14.4,51694,4.1,90.9,40.19
175,21059,14.9,48724,4.6,112.6,10.07
176,21067,19.1,51963,3.8,70.2,30.53
177,21071,29.5,30888,9.5,245.0,39.73
178,21111,15.4,51230,4.8,88.5,13.1
179,21113,18.3,49839,4.2,96.8,25.02
180,21117,12.8,52631,4.4,78.1,44.24
181,21121,32,28578,8.2,84.7,37.82
182,21151,18.2,46342,4.3,89.4,29.6
183,21195,25,34315,9.3,242.4,27.51
184,21209,13.1,63775,3.9,85.5,22.89
185,21211,11.5,60189,4,73.7,21.91
186,21235,29.2,31903,6.8,265.2,30.45
187,22017,22.2,41081,7.1,108.6,3.98
188,22033,18.5,50389,5.4,96.1,4.25
189,22051,16.3,49503,5.7,115.1,19.94
190,22071,24,38640,6.5,67.8,5.39
191,22103,12.5,63499,5.4,106.3,19.59
192,22117,26.2,33453,7.6,119.3,23.72
193,23001,15,48930,4.2,83.9,18.65
194,23005,10.7,63191,3.4,63.1,23.11
195,23011,13.1,50408,4.2,111.9,21.67
196,23019,17.1,44647,4.7,81.7,16.37
197,23031,8.3,61340,3.9,73.9,20.38
198,24003,6,90825,4.4,74.1,4.96
199,24005,9.1,68317,5.3,78.0,6.5
200,24013,6.2,84506,4.2,76.8,7.76
201,24015,10,68972,6,78.8,10.74
202,24021,7.4,83746,4.5,71.9,4.08
203,24025,7.8,77992,4.9,79.7,4.0
204,24031,7.5,98314,3.9,37.6,1.92
205,24033,9.5,76366,5.2,41.9,2.42
206,24043,12,55270,5.6,116.6,6.69
207,24510,22.7,43192,7.5,59.2,11.1
208,25001,7.6,65735,6.1,69.7,27.99
209,25003,14.3,50646,5.4,74.6,23.47
210,25005,12.6,59839,6.1,81.5,27.84
211,25009,11.5,68237,5,53.2,26.29
212,25011,11.8,57325,4.4,57.2,24.08
213,25013,17.1,51415,6.4,77.2,19.76
214,25015,15.3,60853,4.5,64.0,9.92
215,25017,7.6,90025,3.9,38.8,18.48
216,25021,7.1,93187,4.2,48.1,20.11
217,25023,9.7,74736,5.1,61.6,29.59
218,25025,19.8,56530,4.4,36.5,22.36
219,25027,12.1,65621,5.1,59.2,24.42
220,26021,17.1,46588,5.2,107.8,10.99
221,26025,16.1,43864,5.1,125.5,26.8
222,26045,10.9,56760,4.4,100.6,18.38
223,26049,20.5,44181,6.1,127.1,10.71
224,26055,8.5,54874,4.7,127.6,10.91
225,26065,21,47470,4.7,76.7,16.78
226,26073,26.1,41957,4.8,82.9,14.14
227,26077,16,52252,4.4,78.4,6.53
228,26081,14.5,54550,3.8,78.9,12.57
229,26091,14.3,49013,5,93.1,16.23
230,26093,6.5,76934,4.6,62.3,10.68
231,26099,11.7,54939,5.8,101.7,17.46
232,26115,10.6,56161,4.6,100.7,23.4
233,26117,17.9,41728,5.7,123.9,20.65
234,26121,16.1,46709,5.8,135.8,17.36
235,26125,9.3,70150,4.7,77.0,2.98
236,26139,8.6,61429,3.6,61.5,8.93
237,26147,12.8,51183,6.8,110.6,12.51
238,26161,14.2,62401,3.7,50.6,15.05
239,26163,24.8,41585,6.9,93.1,23.36
240,27003,7.1,73276,3.6,57.3,6.68
241,27037,7.1,77576,3.3,54.0,5.55
242,27053,10.9,68902,3.3,43.2,8.01
243,27123,15.1,57299,3.5,46.0,6.5
244,27137,13.4,50141,4.9,75.1,11.97
245,27145,13.5,55244,3.6,63.5,7.11
246,27163,5.1,88329,3.1,57.5,3.97
247,28033,10,60610,4.8,104.4,16.73
248,28059,16.1,46339,7,114.5,7.07
249,29047,7.8,65106,4.5,94.7,9.76
250,29071,11.4,50438,5.1,107.6,17.57
251,29077,17.7,43885,4.2,116.4,19.79
252,29095,17.6,48364,5.9,83.8,9.31
253,29099,10.5,58747,4.9,83.1,23.65
254,29113,11.3,54584,5.2,77.1,18.28
255,29183,6.3,74009,3.9,78.5,14.78
256,29189,10.3,61569,4.6,72.1,14.05
257,29510,25.5,37948,6.1,57.7,28.51
258,31055,14.5,58405,3.3,66.7,4.73
259,32003,15.4,51624,6.8,81.4,14.0
260,32023,17.5,43819,8.7,141.9,30.6
261,32031,13.8,56457,6.2,90.3,12.75
262,32510,16.4,47015,7.2,139.1,38.52
263,33001,8.8,63377,3.3,82.2,28.03
264,33003,9.6,54351,3.5,85.1,33.84
265,33007,16.1,40286,4.3,87.2,35.24
266,33009,11.2,57827,2.7,79.5,14.55
267,33011,8,73474,3.6,64.9,36.39
268,33013,8.3,68148,3.1,86.1,18.92
269,33015,5.2,87103,3.6,71.9,28.5
270,33017,11.4,60931,3.1,91.5,30.75
271,34001,14.1,53296,9.6,80.3,20.06
272,34003,7.1,88512,4.7,44.3,8.1
273,34005,7.7,74844,5.3,73.4,5.11
274,34009,10.5,55632,11.1,95.3,25.34
275,34011,17.2,50259,8.8,98.3,12.19
276,34013,16.8,52206,6.9,42.4,10.91
277,34017,17.7,60053,5.4,38.3,9.04
278,34019,5,102797,4.3,45.0,9.56
279,34021,11.2,72172,5,59.1,11.85
280,34023,8.5,78249,5.2,44.4,9.28
281,34025,7.5,86722,5.2,59.3,14.95
282,34027,5.3,101754,4.4,45.2,7.41
283,34029,10.9,63478,6.2,70.6,10.36
284,34031,17.3,55723,7.1,50.6,9.59
285,34035,5.5,99059,4.6,38.8,7.19
286,34037,5.6,84431,5.5,61.0,11.14
287,34039,10.6,70581,6.1,44.9,9.54
288,34041,7.7,71672,5.4,75.4,16.84
289,35001,19,47870,5.9,74.7,20.84
290,35013,25.7,39421,7.3,49.2,13.07
291,35015,12.3,60407,4.9,94.4,20.84
292,35039,24.2,37319,8,90.2,60.81
293,35043,11.2,62833,6.6,57.1,12.91
294,35049,13.1,55247,5.3,89.8,26.23
295,36005,30.3,35102,7.8,32.2,11.61
296,36007,17.7,46067,6,70.7,13.74
297,36009,18,40933,6.3,79.7,14.12
298,36011,12.7,51925,5.3,50.8,17.88
299,36013,17.2,43973,6,80.9,11.47
300,36027,10.4,71348,4.5,58.0,18.6
301,36029,15.6,52176,5.3,73.2,25.58
302,36045,14.1,50179,6.6,56.0,9.35
303,36047,22.3,51026,5.9,24.7,7.21
304,36055,14.8,54204,5.1,52.3,10.41
305,36059,6.1,101568,4.2,44.1,12.71
306,36061,17.6,75136,4.9,42.0,6.69
307,36063,15.5,48517,6.2,81.2,20.69
308,36065,18,47390,5.3,64.2,15.05
309,36067,14.6,57114,4.9,57.7,15.37
310,36071,12.1,71162,4.7,61.8,16.95
311,36075,17.4,49391,7.2,57.9,13.32
312,36079,6,90497,4.3,41.8,14.14
313,36081,13.9,60241,5,26.0,4.96
314,36085,14.2,71058,5.8,48.9,13.7
315,36087,14,84249,4.5,35.1,7.67
316,36089,18.5,42811,7.3,61.8,10.81
317,36103,7.8,87634,4.7,53.7,14.52
318,36105,18.1,49161,5.4,71.0,24.04
319,36109,20.1,55839,4.4,53.8,9.53
320,36119,10.1,85688,4.5,37.0,8.81
321,37001,18.9,41566,5.3,87.6,6.95
322,37019,14.3,48831,7.3,116.8,20.36
323,37021,15.2,45094,4.4,88.5,11.85
324,37023,16.7,42711,5.6,154.9,34.89
325,37025,10.8,57881,5.2,101.4,9.15
326,37027,16.2,39636,6.2,140.7,27.06
327,37031,13.8,50837,5.9,114.1,27.58
328,37035,15.1,41745,5.5,133.5,11.61
329,37045,19.8,40237,6.4,139.0,17.55
330,37049,15,47805,6.1,128.6,22.23
331,37051,18.8,42380,7.3,96.6,13.28
332,37057,14.1,46400,5.6,78.1,10.93
333,37063,17.1,53875,5,54.4,6.31
334,37067,18.1,47346,5.5,83.9,13.55
335,37071,17.3,45031,6,126.6,14.99
336,37081,15.7,48283,5.9,84.0,9.08
337,37083,27.9,31952,8.8,123.0,19.06
338,37089,13.1,47280,4.7,89.7,13.31
339,37097,14.2,55848,5.5,108.8,10.01
340,37101,13,52681,5.2,73.6,11.31
341,37119,14.3,57029,5.4,59.7,7.16
342,37125,13.2,52139,5.8,134.3,11.66
343,37127,18.1,43450,7.3,107.8,11.71
344,37129,17.3,52456,5.4,114.4,20.42
345,37133,15.3,46144,5.9,80.4,7.51
346,37141,14.8,49390,6.1,46.3,24.3
347,37147,25.9,41909,6.1,89.4,6.82
348,37151,16.4,43216,5.7,76.1,19.61
349,37153,28.7,33017,7.9,134.9,26.41
350,37155,30.6,32128,8.5,140.1,8.94
351,37157,18.4,40148,6.6,131.8,10.9
352,37159,17.3,44862,6.1,90.3,21.56
353,37161,19.2,36998,7.8,103.1,19.58
354,37167,17.1,44878,5.3,128.3,18.12
355,37169,15.3,42889,5.4,85.4,25.89
356,37179,9.7,71690,4.8,73.2,8.98
357,37183,11.1,70629,4.7,58.6,5.96
358,37193,18.7,40647,5.7,97.4,33.58
359,39001,21.3,36609,7.9,88.3,35.68
360,39003,15.5,49297,4.9,99.0,15.32
361,39007,18.6,44258,6,75.0,15.21
362,39013,14.6,45675,6.4,103.1,14.46
363,39015,14.9,47202,6.2,96.1,57.03
364,39017,14.4,58954,4.6,85.1,48.36
365,39023,15.1,47651,5,109.2,47.07
366,39025,9.5,62214,4.5,88.0,47.53
367,39027,13.6,47055,6.2,109.1,47.71
368,39035,18.2,45506,5.2,67.0,19.43
369,39037,9.6,51131,4.3,57.7,24.96
370,39041,4.4,97679,3.5,58.3,6.22
371,39043,12.7,48129,5.5,95.7,25.15
372,39045,9.1,61450,4.4,80.3,7.93
373,39047,16.3,45068,4.9,106.7,45.33
374,39049,17.1,53939,4.1,80.2,18.53
375,39055,6.7,76315,4.2,58.8,14.88
376,39057,12.7,61250,4.4,83.5,22.5
377,39061,16.6,51070,4.5,78.6,38.88
378,39063,10.6,55265,3.7,67.1,14.56
379,39081,17.8,43306,7.4,121.8,19.3
380,39085,8.3,60782,4.5,80.5,21.37
381,39087,21,39698,5.9,92.8,36.0
382,39089,12.6,59119,4.4,72.2,11.73
383,39093,13.5,52779,5.6,79.9,20.32
384,39095,19.5,43136,5.3,106.1,22.37
385,39099,16.8,42443,6.1,105.7,24.15
386,39101,18.2,43529,5.1,109.2,32.13
387,39103,7,70576,4.1,66.8,15.87
388,39113,17.7,46696,5,103.5,39.27
389,39131,21.4,39851,7.3,117.9,35.44
390,39133,13.6,53609,4.9,65.2,17.25
391,39135,12.7,51042,4.8,61.1,29.04
392,39139,15.1,45273,5.6,79.5,23.83
393,39141,17.8,45615,5.4,106.0,46.65
394,39143,12.2,49994,4.8,74.5,18.43
395,39145,23,37277,7.7,113.7,18.22
396,39151,13.4,48976,5.3,103.5,16.53
397,39153,14.4,51434,5,86.1,24.36
398,39155,17.6,42831,6.5,101.8,41.23
399,39165,5.2,81383,4.2,70.6,16.04
400,39169,11.3,52717,3.9,64.7,17.23
401,39173,11.7,57390,4.3,51.8,14.65
402,40027,11.5,59417,3.5,85.7,10.93
403,40097,18.5,46373,4.3,104.9,26.9
404,40101,21.1,40340,5.1,128.1,27.26
405,40109,16.2,49750,3.9,117.5,8.37
406,40143,15.9,51366,4.1,135.8,11.89
407,40145,10.2,57948,4.2,68.5,18.29
408,41005,9.4,69523,5.1,83.1,5.73
409,41019,19.5,41696,7.5,108.7,9.29
410,41029,19.3,44855,6.8,114.4,8.94
411,41039,19,47254,5.8,113.5,9.37
412,41043,15.8,47757,6.7,115.2,8.3
413,41047,16.8,51623,6,73.7,6.05
414,41051,15.7,58764,4.9,57.8,9.87
415,41067,10.5,70417,4.7,55.3,5.22
416,42003,12.2,54412,5,79.0,28.77
417,42005,12.6,44893,6.6,81.0,14.91
418,42007,13.1,50131,6,80.3,13.62
419,42011,12.6,56167,4.9,64.0,5.78
420,42013,15.3,44880,5.2,111.3,8.76
421,42017,6.3,80512,4.7,70.8,2.23
422,42019,9.5,67892,4.7,74.5,22.48
423,42021,14.9,43786,6.6,103.9,21.99
424,42029,6,90555,3.8,55.0,3.1
425,42039,15.3,45989,5.2,95.8,16.19
426,42041,7.3,63926,4,75.3,8.52
427,42043,13.6,54198,4.7,70.9,8.79
428,42045,10.4,67184,4.9,77.4,6.74
429,42049,17.1,47118,5.5,87.5,12.59
430,42051,20.1,40293,7.5,134.2,28.44
431,42055,9.4,56975,5,78.8,10.41
432,42063,18.2,45448,6.3,77.0,21.85
433,42069,15.3,48000,5.8,117.3,20.29
434,42071,10.6,59231,4.1,60.6,5.96
435,42073,17.5,43944,6.3,102.5,31.79
436,42075,11.6,52829,4.5,63.4,9.48
437,42077,12.1,56352,5.3,51.2,4.44
438,42079,15.1,49589,6.4,92.1,4.4
439,42089,12.7,57152,6.5,82.8,10.82
440,42091,6.6,83258,4.2,63.4,11.23
441,42095,8.8,62129,5.3,72.5,15.29
442,42101,25.4,41210,7.1,75.8,1.85
443,42107,13,45733,6.3,83.8,11.07
444,42125,10.1,57622,5.6,79.8,25.93
445,42127,13.3,49927,5.8,67.4,27.34
446,42129,11.3,53422,5.4,79.2,3.63
447,42133,10.4,58527,4.8,68.1,11.74
448,44003,8.7,65332,5.5,78.5,23.66
449,44007,17.2,50364,6.3,63.7,28.1
450,44009,9.9,71951,5.6,66.5,15.02
451,45003,18.1,48012,5.9,92.7,17.49
452,45007,17.2,44745,5.4,97.4,16.95
453,45015,13,55876,5.5,61.8,7.4
454,45019,14.9,56244,4.9,84.8,11.3
455,45035,13.6,55595,5.5,102.9,17.05
456,45041,20.3,41197,6.6,140.9,10.8
457,45045,13.8,52017,4.9,96.6,15.86
458,45051,16.7,47083,7.1,121.9,11.97
459,45063,13.2,55413,4.8,97.7,13.48
460,45073,18,44819,5.8,126.1,17.17
461,45077,18.1,44091,5.8,109.4,22.19
462,45079,15.8,51065,5.7,70.8,8.35
463,45083,15,45768,5.7,116.0,13.12
464,45091,12.5,57302,5.5,79.5,11.15
465,46099,12.2,55605,2.7,77.6,5.4
466,47001,19.7,44488,5.8,167.9,25.08
467,47009,13.1,49532,5.2,102.0,14.93
468,47011,18.1,43772,5.2,141.3,9.61
469,47013,26.2,33092,7.9,228.1,40.25
470,47019,23.6,35053,6.4,113.2,17.7
471,47021,10.6,56447,4.8,91.2,37.74
472,47037,17.1,51999,4.4,92.2,18.12
473,47043,16.4,47621,5.4,147.0,31.08
474,47063,19,39566,6.2,180.4,17.35
475,47065,15.2,48943,5.3,130.8,11.01
476,47073,21.2,38708,6.4,94.4,23.02
477,47093,15.6,52136,4.7,108.2,26.37
478,47119,13.2,50868,5.1,146.1,11.4
479,47125,13.4,49603,5.8,88.7,11.89
480,47129,21.2,46067,7.5,100.9,46.52
481,47141,19.7,40629,5.8,152.1,16.1
482,47145,17.6,43939,6.5,160.4,24.64
483,47147,12.3,53413,4.9,138.8,17.5
484,47149,11.1,60022,4.5,101.5,14.4
485,47155,14.6,41987,6,125.9,17.72
486,47157,20.2,46998,6.4,76.5,13.75
487,47163,16.4,42277,5.8,178.2,14.03
488,47165,10.1,59816,4.6,96.0,10.23
489,47167,14.4,54077,7.1,105.5,17.78
490,47179,17.2,45261,5.6,116.0,13.46
491,47187,5,104367,4,60.6,9.92
492,47189,8.4,65372,4.6,99.0,20.17
493,48027,15.9,48894,4.6,58.6,3.88
494,48029,15.6,52230,3.8,57.8,5.85
495,48085,6.6,86823,3.6,57.9,3.61
496,48113,17.9,51824,4.3,52.5,5.87
497,48121,8,75898,3.6,61.1,3.97
498,48141,20.3,43101,5.2,37.4,3.59
499,48157,7,95117,4.3,40.9,2.23
500,48167,14,66173,5,78.9,7.45
501,48201,16.6,56670,4.6,48.3,5.44
502,48215,31.1,35441,7.9,29.5,1.42
503,48291,15.8,53552,6.9,101.9,12.55
504,48303,20.1,47139,3.4,83.7,4.34
505,48309,19.9,46264,4.1,77.0,4.48
506,48339,10.1,72428,4.2,66.5,6.14
507,48347,24.5,39556,4.7,103.4,18.27
508,48355,19.9,50188,4.9,83.4,9.73
509,48423,16,49364,4.5,95.2,7.18
510,48439,13.1,60735,4.2,68.8,4.19
511,48453,13.2,65244,3.3,55.5,7.22
512,48479,30.5,39237,4.7,29.0,5.56
513,48491,6.6,78531,3.4,64.9,3.15
514,49011,6.9,72268,3.4,68.7,9.23
515,49035,10.8,65549,3.4,75.0,13.55
516,49049,12.5,65425,3.3,61.2,10.26
517,49053,13.2,54398,4.1,91.6,16.71
518,49057,12.4,58786,4.1,86.9,18.88
519,50007,10.4,67112,2.7,50.0,12.39
520,50011,8.1,59280,3.6,83.7,20.49
521,50027,9.1,53984,3.2,48.5,23.32
522,51013,7.1,104354,2.8,26.1,6.98
523,51041,6.9,75107,4.3,73.4,8.04
524,51047,10.2,63728,4.3,71.5,22.25
525,51059,6.2,112844,3.6,32.0,5.25
526,51061,6.8,89610,3.9,76.5,17.45
527,51069,7.7,69991,4,59.9,20.43
528,51085,6.2,81900,3.9,96.0,12.59
529,51087,9.3,65524,4.3,75.3,12.61
530,51107,3.7,125900,3.6,38.3,3.99
531,51153,6.7,99206,4.1,40.6,4.65
532,51171,11.5,54281,4.3,74.7,23.15
533,51177,7.7,76181,4.6,75.4,15.33
534,51179,5.4,95666,4.5,53.5,10.56
535,51187,10.8,58047,4.8,92.4,30.7
536,51550,9.7,67296,4.5,68.4,14.87
537,51650,15.2,50191,6,86.9,15.39
538,51700,16.8,48127,5.4,69.1,10.42
539,51710,21.5,45094,5.6,70.8,15.02
540,51740,18.6,46308,6.2,114.5,16.63
541,51760,24.4,40161,5.2,59.4,20.43
542,51770,21.3,39587,4.9,108.3,21.02
543,51810,8.2,67032,4.3,65.1,11.04
544,53005,14.2,62698,6.7,107.8,11.03
545,53011,10.6,64282,6.5,63.7,8.05
546,53033,9.8,81816,4.3,51.2,9.16
547,53035,9.9,65814,5.6,66.7,9.61
548,53053,12.4,60168,6.5,69.0,10.07
549,53057,14.9,56891,6.8,89.5,9.85
550,53061,9.3,76053,4.7,78.4,11.26
551,53063,15.5,48676,6.6,87.0,10.18
552,53067,12.2,62299,6,69.6,8.53
553,53073,14.4,55073,6,76.7,10.36
554,53077,19.1,46891,8.1,72.4,5.22
555,54003,12.5,54217,4.9,100.9,35.75
556,54005,23.4,37971,9.7,172.5,59.9
557,54011,20.2,39044,5.4,135.7,69.18
558,54019,19.9,36235,8.6,91.7,22.22
559,54025,19,38209,6.6,127.2,28.16
560,54029,13.7,42009,7.8,139.5,40.25
561,54033,16,46979,6.3,119.9,23.28
562,54037,10.6,67821,4.1,85.9,26.56
563,54039,16.5,44849,6,131.0,46.73
564,54045,22.4,35615,11.2,206.6,48.98
565,54047,34.5,26413,12.8,137.1,115.96
566,54055,21.1,35342,7.3,150.8,44.14
567,54059,29,31742,13.2,134.2,47.45
568,54061,19.6,46718,4.7,69.7,9.59
569,54069,14,46315,5.6,95.4,27.86
570,54079,10.4,58933,5.6,106.6,24.63
571,54081,19.9,38564,7.4,144.6,59.35
572,54099,22.5,35537,7.1,76.1,34.17
573,54107,17.3,41133,6.3,132.7,23.13
574,54109,22.5,35020,9.6,192.8,103.83
575,55009,11.1,56003,4.1,69.8,4.25
576,55025,11.2,65416,3.2,58.8,11.27
577,55027,8.7,56514,4.4,45.1,14.69
578,55039,9.4,58049,4.1,55.5,12.75
579,55059,12.7,56414,5.1,71.3,18.4
580,55071,10.7,51951,5,69.4,18.8
581,55079,20.3,45905,5.7,84.7,22.87
582,55087,9,60649,4,61.6,6.0
583,55101,12.4,57367,5.6,84.7,13.84
584,55105,13.9,54107,5.2,84.5,14.25
585,55111,11.7,52025,4.1,73.8,17.28
586,55127,12.4,58554,4.6,67.4,10.7
587,55131,5.3,70778,3.7,71.2,9.73
